id_acidente_tip; dia; mes; total; id_risco
53;2;8;1;vct
4;2;8;1;vct
18;3;8;1;vct
4;3;8;1;vct
4;3;8;1;vct
4;3;8;1;vct
53;4;8;1;vct
4;4;8;1;vct
55;5;8;1;vct
55;6;8;1;vct
53;8;8;1;vct
4;8;8;1;vct
18;9;8;1;vct
53;9;8;1;vct
4;9;8;1;vct
18;10;8;1;vct
75;10;8;1;vct
53;11;8;1;vct
53;11;8;1;vct
77;12;8;1;vct
55;12;8;1;vct
4;13;8;1;vct
53;15;8;1;vct
18;15;8;2;vct
53;15;8;1;vct
77;16;8;1;vct
18;17;8;1;vct
18;18;8;1;vct
55;19;8;1;vct
55;19;8;1;vct
55;19;8;1;vct
6;19;8;1;vct
75;20;8;1;vct
53;20;8;1;vct
53;21;8;1;vct
53;22;8;1;vct
75;22;8;1;vct
4;23;8;1;vct
4;24;8;2;vct
55;24;8;1;vct
4;24;8;1;vct
53;25;8;1;vct
55;25;8;1;vct
53;25;8;1;vct
53;26;8;1;vct
4;26;8;1;vct
18;28;8;1;vct
4;30;8;1;vct
53;31;8;1;vct
55;31;8;1;vct
75;31;8;1;vct
55;1;9;1;vct
4;1;9;1;vct
4;1;9;2;vct
18;1;9;1;vct
4;3;9;1;vct
53;4;9;1;vct
77;4;9;1;vct
11;5;9;1;vct
53;5;9;1;vct
53;5;9;1;vct
53;6;9;1;vct
77;6;9;1;vct
18;6;9;1;vct
53;6;9;1;vct
53;7;9;1;vct
18;8;9;1;vct
55;8;9;1;vct
18;9;9;1;vct
75;10;9;1;vct
18;12;9;1;vct
55;12;9;1;vct
18;13;9;1;vct
75;14;9;1;vct
18;14;9;1;vct
4;15;9;1;vct
53;15;9;1;vct
53;16;9;1;vct
75;18;9;1;vct
55;19;9;1;vct
75;20;9;1;vct
53;22;9;1;vct
4;23;9;1;vct
55;24;9;1;vct
77;24;9;1;vct
55;24;9;1;vct
77;26;9;1;vct
53;27;9;1;vct
4;28;9;1;vct
53;29;9;1;vct
4;29;9;1;vct
55;30;9;1;vct
4;30;9;2;vct
18;30;9;1;vct
53;30;9;1;vct
7;3;10;2;vct
4;4;10;1;vct
4;5;10;1;vct
4;5;10;1;vct
8;5;10;1;vct
4;5;10;1;vct
75;5;10;1;vct
55;6;10;1;vct
6;6;10;1;vct
18;7;10;1;vct
55;7;10;1;vct
55;7;10;1;vct
7;8;10;1;vct
55;9;10;1;vct
4;10;10;1;vct
4;10;10;1;vct
4;11;10;1;vct
4;11;10;1;vct
18;11;10;1;vct
4;11;10;1;vct
18;13;10;1;vct
4;13;10;1;vct
6;13;10;1;vct
77;16;10;1;vct
53;16;10;1;vct
55;17;10;1;vct
77;17;10;2;vct
55;17;10;1;vct
4;17;10;1;vct
55;17;10;1;vct
7;21;10;2;vct
55;21;10;1;vct
53;21;10;1;vct
18;21;10;1;vct
4;21;10;1;vct
18;24;10;1;vct
4;26;10;1;vct
18;27;10;1;vct
75;29;10;1;vct
55;30;10;1;vct
10;31;10;1;vct
18;31;10;2;vct
55;31;10;1;vct
53;31;10;1;vct
55;2;11;1;vct
18;3;11;1;vct
4;3;11;2;vct
4;3;11;2;vct
53;3;11;1;vct
77;4;11;1;vct
55;4;11;1;vct
77;4;11;1;vct
55;4;11;1;vct
53;5;11;1;vct
60;7;11;1;vct
55;7;11;1;vct
75;7;11;1;vct
4;9;11;2;vct
75;10;11;1;vct
55;11;11;1;vct
53;12;11;1;vct
53;13;11;1;vct
11;14;11;1;vct
18;15;11;1;vct
4;15;11;1;vct
77;15;11;1;vct
11;15;11;1;vct
77;17;11;2;vct
75;17;11;1;vct
53;18;11;1;vct
55;18;11;1;vct
75;18;11;1;vct
77;19;11;2;vct
4;21;11;1;vct
55;22;11;1;vct
4;22;11;1;vct
55;23;11;1;vct
11;23;11;1;vct
4;24;11;1;vct
77;25;11;1;vct
75;25;11;1;vct
4;26;11;1;vct
55;28;11;2;vct
77;28;11;2;vct
4;28;11;1;vct
4;29;11;1;vct
11;30;11;1;vct
53;2;12;1;vct
7;2;12;2;vct
53;2;12;1;vct
55;3;12;1;vct
55;4;12;1;vct
53;6;12;1;vct
4;7;12;1;vct
4;7;12;1;vct
55;8;12;1;vct
53;8;12;1;vct
75;9;12;1;vct
75;10;12;1;vct
53;12;12;1;vct
18;12;12;1;vct
75;12;12;1;vct
55;12;12;1;vct
4;12;12;1;vct
77;14;12;2;vct
55;14;12;1;vct
4;14;12;1;vct
55;16;12;1;vct
4;20;12;1;vct
18;21;12;2;vct
4;22;12;1;vct
77;22;12;1;vct
7;23;12;3;vct
4;23;12;1;vct
55;26;12;1;vct
55;26;12;1;vct
53;29;12;1;vct
4;31;12;1;vct
4;31;12;1;vct
55;2;1;1;vct
18;12;1;2;vct
53;1;2;1;vct
53;3;2;1;vct
53;10;2;2;vct
75;27;2;2;vct
53;15;3;1;vct
53;16;3;1;vct
53;16;3;1;vct
53;22;3;1;vct
4;31;3;1;vct
18;4;4;1;vct
55;12;4;1;vct
53;13;4;1;vct
55;21;4;1;vct
4;24;4;2;vct
18;28;4;1;vct
53;10;5;1;vct
18;22;5;1;vct
55;21;6;1;vct
53;1;7;1;vct
18;19;7;1;vct
75;23;7;1;vct
4;24;7;1;vct
53;4;8;1;vct
53;4;8;3;vct
55;8;8;1;vct
53;17;8;1;vct
53;4;9;1;vct
53;4;9;1;vct
