id_conce;dia;mes;qt_acidentes;id_risco
4;29;7;1;3
4;29;8;8;1
4;29;9;10;1
4;29;10;7;1
4;29;11;16;1
4;29;12;14;1
4;30;1;14;1
4;30;3;5;1
4;30;4;7;1
4;30;4;1;2
4;30;5;5;1
4;30;6;13;1
4;30;6;1;2
4;30;7;4;1
4;30;7;1;2
4;30;8;12;1
4;30;8;1;2
4;30;9;11;1
4;30;9;1;2
4;30;10;5;1
4;30;11;14;1
4;30;12;9;1
4;31;1;7;1
4;31;3;7;1
4;31;5;12;1
4;31;7;7;1
4;31;8;9;1
4;31;8;1;2
4;31;10;8;1
4;31;10;2;2
4;31;12;1;1
