id_acidente_tip; dia; mes; total; id_risco
118;16;3;2;v04
33;16;3;1;v04
119;16;3;1;v04
117;17;3;1;v04
63;17;3;1;v04
33;17;3;1;v04
117;18;3;1;v04
4;19;3;1;v04
118;19;3;1;v04
120;20;3;1;v04
33;20;3;1;v04
4;20;3;1;v04
4;20;3;1;v04
33;20;3;1;v04
119;21;3;1;v04
119;21;3;1;v04
33;21;3;1;v04
119;22;3;1;v04
117;23;3;1;v04
4;23;3;1;v04
4;23;3;1;v04
118;23;3;1;v04
33;23;3;1;v04
4;23;3;2;v04
118;23;3;1;v04
117;23;3;1;v04
7;24;3;3;v04
4;24;3;1;v04
120;25;3;3;v04
4;25;3;2;v04
4;25;3;1;v04
117;25;3;3;v04
117;25;3;1;v04
118;25;3;1;v04
4;26;3;1;v04
119;26;3;1;v04
117;26;3;1;v04
4;26;3;1;v04
117;27;3;1;v04
4;27;3;1;v04
33;27;3;1;v04
118;29;3;1;v04
4;30;3;1;v04
4;30;3;1;v04
4;30;3;1;v04
4;30;3;3;v04
4;31;3;1;v04
117;31;3;1;v04
33;31;3;1;v04
117;31;3;2;v04
33;1;4;1;v04
4;1;4;1;v04
33;1;4;1;v04
117;2;4;1;v04
33;2;4;1;v04
4;2;4;1;v04
117;2;4;1;v04
117;2;4;1;v04
119;2;4;2;v04
119;3;4;1;v04
4;5;4;1;v04
33;5;4;1;v04
33;6;4;2;v04
273;6;4;1;v04
7;7;4;1;v04
4;7;4;2;v04
33;8;4;2;v04
4;9;4;1;v04
33;9;4;1;v04
119;9;4;1;v04
4;10;4;2;v04
4;10;4;1;v04
258;10;4;2;v04
117;10;4;1;v04
117;10;4;1;v04
117;11;4;1;v04
118;11;4;3;v04
7;11;4;2;v04
7;11;4;3;v04
120;13;4;1;v04
4;14;4;1;v04
258;14;4;3;v04
4;15;4;1;v04
118;15;4;1;v04
4;15;4;1;v04
63;15;4;1;v04
33;16;4;1;v04
117;16;4;1;v04
33;16;4;1;v04
4;16;4;1;v04
4;16;4;2;v04
119;17;4;2;v04
4;17;4;1;v04
