dia;mes;hora;minuto;km;trecho;sentido;acidente_caminhao
18;09;17;;183.8000030517578;2;3;0
18;09;17;;274;2;4;0
18;09;17;;179.39999389648438;2;4;0
18;09;18;;145.89999389648438;1;3;0
18;09;18;;63.20000076293945;1;4;0
18;09;18;;149.1999969482422;1;3;0
18;09;18;;186.60000610351562;2;3;0
18;09;18;;188.10000610351562;2;3;0
18;09;19;;179.39999389648438;2;3;0
18;09;19;;220.8000030517578;1;4;0
18;09;19;;226;2;4;0
18;09;19;;155.5;1;3;1
18;09;20;;203.3000030517578;1;4;0
18;09;20;;202;1;3;0
18;09;20;;220.60000610351562;2;4;0
18;09;20;;322.25;2;3;0
18;09;20;;174.3000030517578;2;4;0
18;09;20;;31.899999618530273;1;4;0
18;09;21;;136;1;3;0
18;09;22;;238;2;3;0
18;09;23;;190.1999969482422;2;4;0
19;09;07;;140.6999969482422;1;4;0
19;09;08;;43.099998474121094;1;4;0
19;09;08;;180.6999969482422;2;3;0
19;09;08;;229.39999389648438;1;4;0
19;09;08;;273.79998779296875;2;3;1
19;09;08;;76.5;1;3;0
19;09;09;;141.6999969482422;1;4;0
19;09;09;;274.70001220703125;2;3;0
19;09;09;;195.60000610351562;1;4;1
19;09;09;;139.3000030517578;1;4;0
19;09;11;;227.1999969482422;1;4;1
19;09;11;;107.30000305175781;1;4;1
19;09;20;;172.89999389648438;2;4;0
19;09;23;;328.70001220703125;2;3;0
20;09;00;;129.9499969482422;1;3;0
20;09;06;;227.89999389648438;2;3;0
20;09;06;;302.8999938964844;2;4;0
20;09;06;;179.6999969482422;2;3;0
20;09;07;;231.3000030517578;2;4;0
20;09;08;;228.60000610351562;2;3;0
20;09;08;;80.4000015258789;1;4;1
20;09;08;;209.60000610351562;1;4;0
20;09;08;;258;2;3;0
20;09;09;;228.10000610351562;2;3;0
20;09;09;;281;2;4;0
20;09;10;;251;2;3;0
20;09;10;;125.4000015258789;1;4;1
20;09;11;;227.89999389648438;2;3;0
20;09;14;;220.8000030517578;1;3;1
20;09;15;;227.1999969482422;2;4;0
20;09;15;;220;2;3;0
20;09;15;;269.20001220703125;2;3;1
20;09;16;;228.1999969482422;2;4;0
20;09;16;;226.8000030517578;2;3;0
20;09;17;;218.89999389648438;1;4;0
20;09;17;;170.8000030517578;2;4;1
20;09;17;;227.35000610351562;1;3;0
20;09;18;;27.75;1;3;0
20;09;19;;299.79998779296875;2;4;1
20;09;19;;300.70001220703125;2;4;0
20;09;20;;226.39999389648438;2;4;1
20;09;20;;265;2;3;0
20;09;21;;221.39999389648438;1;3;0
20;09;23;;26.299999237060547;1;4;0
21;09;01;;128.3000030517578;1;3;0
21;09;04;;180.0500030517578;2;4;0
21;09;05;;222.14999389648438;2;4;1
21;09;05;;218.3000030517578;1;4;1
21;09;07;;166.3000030517578;2;3;0
21;09;07;;213.10000610351562;2;3;1
21;09;08;;217.5;1;4;0
21;09;10;;222.3699951171875;1;4;0
21;09;12;;165.1999969482422;1;4;1
21;09;14;;277.70001220703125;2;4;0
21;09;15;;20.600000381469727;1;4;0
21;09;17;;102.87999725341797;1;3;0
21;09;18;;229.3000030517578;1;3;0
21;09;18;;219.10000610351562;1;4;0
21;09;18;;230.5;2;4;0
21;09;18;;230.6999969482422;2;4;0
21;09;22;;198.1999969482422;1;4;1
21;09;23;;180.3000030517578;2;3;0
21;09;23;;152.10000610351562;1;4;0
22;09;05;;275.70001220703125;2;4;0
22;09;05;;154;1;4;0
22;09;06;;211.5;1;4;0
22;09;06;;219.5;1;4;0
22;09;07;;272.29998779296875;2;4;0
22;09;07;;219.8000030517578;1;4;0
22;09;07;;65;1;4;0
22;09;08;;219.39999389648438;1;4;0
22;09;09;;195.89999389648438;2;4;0
22;09;10;;312.4200134277344;2;3;0
22;09;11;;218;1;4;0
22;09;11;;239.3000030517578;2;4;1
22;09;11;;293.20001220703125;2;4;1
22;09;12;;165.60000610351562;2;4;1
22;09;12;;111.11299896240234;1;4;0
22;09;12;;148.3000030517578;1;3;0
22;09;17;;187.5;1;3;0
22;09;17;;298.1499938964844;2;4;0
22;09;17;;218;1;4;1
22;09;17;;300.6000061035156;2;4;1
22;09;19;;213.10000610351562;1;4;1
22;09;19;;236.8800048828125;2;3;0
22;09;19;;212.5;1;3;0
22;09;21;;167.3000030517578;2;4;0
22;09;21;;146.8000030517578;1;4;1
22;09;22;;182.60000610351562;2;4;0
22;09;22;;157.6999969482422;1;4;0
23;09;05;;208.60000610351562;2;4;1
23;09;06;;178.8000030517578;1;3;0
23;09;07;;219.39999389648438;1;4;0
23;09;08;;294.20001220703125;2;3;0
23;09;08;;89.4000015258789;1;4;0
23;09;08;;114.4000015258789;1;3;0
23;09;08;;212.60000610351562;1;4;0
23;09;10;;275.20001220703125;2;3;1
23;09;13;;173.8000030517578;2;4;0
23;09;14;;70.5999984741211;1;3;1
23;09;15;;226.39999389648438;1;3;0
23;09;15;;229.8000030517578;1;3;0
23;09;16;;302;2;4;0
23;09;17;;54.900001525878906;1;4;1
23;09;17;;226.8000030517578;1;4;0
23;09;17;;145.3000030517578;1;4;0
23;09;18;;175.60000610351562;2;3;0
23;09;18;;150.3000030517578;1;3;1
23;09;19;;148.10000610351562;1;3;0
23;09;19;;72;1;3;0
23;09;20;;165;1;3;1
23;09;22;;214.39999389648438;1;3;0
23;09;23;;214.0500030517578;1;3;0
23;09;23;;214;1;3;0
24;09;00;;107.30000305175781;1;3;0
24;09;01;;245.10000610351562;2;3;1
24;09;03;;129.5500030517578;1;3;0
24;09;03;;111;1;3;0
24;09;03;;218.10000610351562;1;4;0
24;09;04;;167.60000610351562;2;4;0
24;09;05;;169.8000030517578;2;3;0
24;09;06;;218.1999969482422;1;4;0
24;09;07;;206.1199951171875;1;3;0
24;09;07;;149.3000030517578;1;4;1
24;09;07;;196.89999389648438;1;3;0
24;09;08;;145.8000030517578;1;4;0
24;09;10;;87.30000305175781;1;3;0
24;09;10;;172.6999969482422;2;4;0
24;09;10;;174.39999389648438;2;4;1
24;09;10;;218.14999389648438;2;3;1
24;09;11;;204;1;4;0
24;09;12;;140;1;3;0
24;09;12;;142.39999389648438;1;3;0
24;09;12;;142.75;1;3;0
24;09;15;;130.3000030517578;1;4;0
24;09;16;;180.3000030517578;2;3;0
24;09;18;;221.39999389648438;1;4;0
24;09;19;;224.10000610351562;1;4;0
24;09;20;;224.10000610351562;1;4;0
24;09;22;;222.3000030517578;1;4;0
24;09;22;;150.10000610351562;1;3;0
24;09;23;;310.8999938964844;2;4;0
24;09;23;;176.8000030517578;2;4;0
24;09;23;;178.1999969482422;2;3;0
25;09;01;;168.14999389648438;1;3;0
25;09;01;;220.8000030517578;1;3;0
25;09;01;;228.9499969482422;1;4;0
25;09;01;;176.8000030517578;2;4;1
25;09;03;;180.10000610351562;2;3;0
25;09;06;;226.60000610351562;2;3;0
25;09;06;;223.39999389648438;2;4;0
25;09;07;;270.1000061035156;2;4;0
25;09;07;;153;1;3;0
25;09;07;;210;1;4;0
25;09;08;;226.39999389648438;2;4;0
25;09;08;;227.10000610351562;2;3;1
25;09;08;;228.10000610351562;2;4;0
25;09;09;;229.60000610351562;2;4;1
25;09;10;;223.1999969482422;1;3;1
25;09;10;;226;2;4;0
25;09;10;;228;2;4;0
25;09;11;;227.39999389648438;2;4;0
25;09;11;;224.5;2;4;0
25;09;11;;282.8999938964844;2;4;0
25;09;12;;227.60000610351562;2;4;0
25;09;12;;225.8300018310547;2;3;0
25;09;12;;215.6999969482422;2;3;0
25;09;13;;226.39999389648438;2;4;0
25;09;13;;226.39999389648438;2;4;0
25;09;13;;229.60000610351562;2;3;0
25;09;13;;228.1999969482422;2;3;0
25;09;13;;220.25;2;4;0
25;09;14;;226.39999389648438;2;4;0
25;09;16;;101;1;4;0
25;09;16;;226.36000061035156;2;4;0
25;09;17;;223.4499969482422;2;4;0
25;09;18;;138;1;4;0
25;09;18;;251.8000030517578;2;3;1
25;09;19;;21.801000595092773;1;4;0
25;09;19;;227.9499969482422;2;3;0
25;09;20;;226.39999389648438;2;4;0
25;09;20;;225.3000030517578;2;3;0
25;09;20;;183.39999389648438;2;3;0
25;09;21;;208.5;2;4;0
25;09;23;;166.89999389648438;2;3;1
25;09;23;;217.3000030517578;1;3;0
25;09;23;;214.39999389648438;2;3;0
26;09;01;;30;1;3;1
26;09;04;;183.5500030517578;1;3;0
26;09;05;;161;1;4;0
26;09;06;;227.1999969482422;2;4;0
26;09;08;;38.70000076293945;1;3;1
26;09;08;;231;1;4;0
26;09;08;;209.8000030517578;1;4;0
26;09;09;;219;1;4;1
26;09;13;;172.39999389648438;2;4;0
26;09;18;;54.79999923706055;1;3;0
26;09;18;;226.5;1;3;1
26;09;19;;22.399999618530273;1;4;1
26;09;20;;208.9499969482422;1;3;0
26;09;21;;22.299999237060547;1;4;0
27;09;02;;248.6999969482422;2;4;0
27;09;03;;181.3000030517578;2;3;1
27;09;05;;274.29998779296875;2;3;1
27;09;07;;209.6999969482422;1;4;0
27;09;07;;138;1;4;1
27;09;07;;177.5500030517578;2;4;0
27;09;08;;178;2;4;0
27;09;08;;273.70001220703125;2;3;1
27;09;13;;204.5;1;4;1
27;09;15;;108;1;3;0
27;09;21;;33.900001525878906;1;3;0
27;09;22;;145.60000610351562;1;3;0
28;09;01;;178.89999389648438;2;4;0
28;09;04;;323.20001220703125;2;4;1
28;09;04;;172.5;2;4;0
28;09;07;;227.6999969482422;1;4;0
28;09;07;;228.6999969482422;1;4;0
28;09;07;;139;1;4;0
28;09;09;;163.89999389648438;2;3;0
28;09;09;;224.60000610351562;1;3;0
28;09;09;;167.8000030517578;2;3;0
28;09;10;;182.3000030517578;1;3;1
28;09;10;;131;1;4;1
28;09;11;;256.8299865722656;2;4;1
28;09;12;;310.8999938964844;2;4;1
28;09;13;;152.0500030517578;1;4;1
28;09;14;;228.60000610351562;1;3;1
28;09;15;;180;2;4;0
28;09;15;;277.8999938964844;2;4;0
28;09;15;;226.8800048828125;1;3;0
28;09;17;;179;2;3;0
28;09;18;;311.6000061035156;2;3;0
28;09;18;;185.39999389648438;2;3;0
28;09;18;;290.70001220703125;2;3;0
28;09;20;;64;1;3;1
28;09;21;;134.67999267578125;1;3;0
29;09;01;;145.3000030517578;1;3;0
29;09;01;;135.8000030517578;1;3;0
29;09;01;;244.1999969482422;2;3;1
29;09;01;;170.60000610351562;2;3;0
29;09;04;;81.30000305175781;1;3;0
29;09;06;;70.5999984741211;1;3;1
29;09;06;;209.39999389648438;1;4;0
29;09;06;;208.0399932861328;1;4;1
29;09;07;;293;2;4;0
29;09;08;;183.5;2;3;1
29;09;08;;206.3000030517578;1;4;0
29;09;08;;134.1999969482422;1;4;0
29;09;09;;208.5;1;3;0
29;09;09;;208.5;1;3;0
29;09;09;;205.10000610351562;2;3;0
29;09;11;;218.6999969482422;1;3;0
29;09;11;;147.3000030517578;1;3;0
29;09;12;;168.6999969482422;1;4;0
29;09;12;;186.4499969482422;1;3;1
29;09;12;;127;1;4;0
29;09;13;;150.1999969482422;1;4;0
29;09;15;;140;1;3;0
29;09;16;;316;2;3;0
29;09;16;;144.8000030517578;1;3;0
29;09;17;;230.8000030517578;1;3;0
29;09;17;;231.5;1;3;0
29;09;17;;155.0500030517578;1;4;0
29;09;18;;174.8000030517578;2;4;1
29;09;19;;227.89999389648438;1;3;0
29;09;20;;281;2;4;0
29;09;21;;200.1999969482422;1;3;1
30;09;00;;181.5;2;3;0
30;09;01;;280.8500061035156;2;4;1
30;09;02;;250;2;3;0
30;09;02;;181.5;2;3;1
30;09;03;;278.8999938964844;2;3;1
30;09;05;;244.6999969482422;2;4;1
30;09;06;;156;1;3;1
30;09;06;;166.8000030517578;2;3;0
30;09;06;;188.5;2;3;1
30;09;07;;215;1;4;0
30;09;09;;225;1;4;0
30;09;09;;145;1;4;0
30;09;09;;184.9499969482422;2;3;1
30;09;09;;281.6000061035156;2;3;1
30;09;10;;139.8000030517578;1;3;1
30;09;10;;145;1;3;0
30;09;10;;142;1;3;1
30;09;11;;145.5;1;3;0
30;09;11;;226;1;3;1
30;09;13;;192.3000030517578;1;4;1
30;09;17;;159.39999389648438;1;3;0
30;09;17;;224.39999389648438;2;4;0
30;09;18;;184.39999389648438;2;3;0
30;09;18;;217.89999389648438;1;4;0
30;09;18;;122.9000015258789;1;3;0
30;09;18;;174.39999389648438;2;4;0
30;09;18;;220.6999969482422;2;4;1
30;09;18;;223.8000030517578;1;3;0
30;09;18;;140.5;1;3;0
30;09;19;;228.5;1;3;0
30;09;19;;214.39999389648438;2;3;0
30;09;19;;226.5;2;3;0
30;09;19;;223;1;4;0
30;09;19;;140.1999969482422;1;4;0
30;09;19;;228;2;3;0
30;09;20;;230.6300048828125;1;3;0
30;09;20;;224.39999389648438;2;3;0
30;09;20;;175;2;4;0
30;09;21;;222.10000610351562;2;3;0
30;09;22;;224;1;3;0
30;09;22;;227.1999969482422;2;3;1
30;09;22;;206;2;3;0
30;09;22;;232.3000030517578;2;3;0
30;09;23;;221;1;3;0
30;09;23;;219.97000122070312;1;3;0
01;12;05;;228.42999267578125;1;4;0
01;12;05;;271.8999938964844;2;4;0
01;12;05;;288.6000061035156;2;4;0
01;12;05;;226.3000030517578;1;4;0
01;12;06;;27.75;1;3;1
01;12;06;;226.6999969482422;1;4;0
01;12;07;;164.6999969482422;2;3;0
01;12;08;;166;2;3;0
01;12;11;;145.10000610351562;1;4;1
01;12;12;;132.8000030517578;1;4;1
01;12;12;;279;2;4;1
01;12;15;;276;2;3;1
01;12;15;;77.9000015258789;1;3;1
01;12;16;;158.39999389648438;1;4;1
01;12;17;;182.3000030517578;1;3;1
01;12;17;;310.79998779296875;2;3;1
01;12;22;;16;1;4;1
01;12;22;;282.79998779296875;2;4;0
02;12;00;;225.60000610351562;1;4;0
02;12;03;;203.60000610351562;2;3;1
02;12;04;;173.3000030517578;2;3;0
02;12;05;;173.3000030517578;2;3;0
02;12;07;;167.39999389648438;2;3;0
02;12;07;;180.6999969482422;2;3;1
02;12;09;;227;1;4;0
02;12;10;;125.69999694824219;1;4;0
02;12;10;;165.39999389648438;2;3;0
02;12;10;;276.3999938964844;2;4;0
02;12;11;;178.89999389648438;2;3;0
02;12;12;;219.1999969482422;1;4;0
02;12;15;;97.05000305175781;1;3;0
02;12;15;;189.89999389648438;2;3;0
02;12;15;;219;1;3;1
02;12;16;;134.60000610351562;1;4;0
02;12;20;;178.5500030517578;2;4;0
02;12;20;;151.97999572753906;1;4;0
02;12;23;;218.5;1;4;0
03;12;02;;247.39999389648438;2;3;1
03;12;03;;247.89999389648438;2;3;0
03;12;05;;142.8000030517578;1;3;0
03;12;06;;172.39999389648438;2;3;0
03;12;07;;163.6999969482422;2;3;1
03;12;08;;282.79998779296875;2;4;0
03;12;09;;225.8000030517578;2;3;1
03;12;09;;89.69999694824219;1;3;0
03;12;11;;297.4800109863281;2;4;1
03;12;13;;33.400001525878906;1;4;0
03;12;13;;208;1;4;0
03;12;14;;133.6999969482422;1;3;0
03;12;14;;86.4000015258789;1;3;1
03;12;15;;219;1;3;0
03;12;16;;131.6999969482422;1;4;0
03;12;18;;187.89999389648438;1;4;0
03;12;18;;278.6000061035156;2;4;0
03;12;18;;191.8000030517578;1;3;0
03;12;18;;226.6999969482422;1;3;0
03;12;19;;186.9499969482422;1;3;0
03;12;19;;173.36000061035156;1;4;0
03;12;19;;147.60000610351562;1;4;0
03;12;19;;318.8999938964844;2;4;0
03;12;20;;207.89999389648438;1;4;1
03;12;20;;251.8000030517578;2;3;0
03;12;20;;178.10000610351562;2;3;0
03;12;21;;220.39999389648438;2;3;0
03;12;22;;182.39999389648438;1;3;1
03;12;23;;296;2;4;0
03;12;23;;247.60000610351562;2;4;0
03;12;23;;269.6000061035156;2;3;0
04;12;00;;65.69999694824219;1;4;0
04;12;00;;303.29998779296875;2;3;0
04;12;00;;212.6199951171875;1;3;0
04;12;00;;214.39999389648438;2;3;0
04;12;03;;152.3000030517578;1;3;0
04;12;04;;216.10000610351562;1;3;0
04;12;04;;125.5999984741211;1;4;0
04;12;04;;305;2;4;0
04;12;05;;326.04998779296875;2;4;0
04;12;08;;88;1;3;0
04;12;08;;228.1999969482422;2;4;0
04;12;09;;226.39999389648438;2;4;0
04;12;13;;181.60000610351562;2;3;0
04;12;13;;283.1000061035156;2;4;0
04;12;14;;257.8999938964844;2;3;0
04;12;14;;228;2;3;0
04;12;14;;228.1999969482422;2;3;0
04;12;14;;228.1999969482422;2;4;0
04;12;14;;240.8000030517578;2;3;0
04;12;15;;155.3000030517578;1;4;0
04;12;16;;137;1;4;0
04;12;16;;224.39999389648438;1;4;0
04;12;17;;239.10000610351562;2;3;0
04;12;18;;112.4000015258789;1;4;0
04;12;18;;248.5;2;3;0
04;12;18;;261.79998779296875;2;4;0
04;12;18;;229.6999969482422;2;3;1
04;12;18;;113.69999694824219;1;4;0
04;12;18;;230.3000030517578;1;4;0
04;12;18;;87.5;1;3;0
04;12;19;;220.39999389648438;2;4;0
04;12;19;;226.39999389648438;2;4;0
04;12;19;;226.8000030517578;2;3;0
04;12;20;;230.60000610351562;1;4;0
04;12;20;;240.6999969482422;2;3;0
05;12;02;;182.8000030517578;2;3;0
05;12;06;;255.6999969482422;2;4;1
05;12;07;;302;2;3;1
05;12;07;;220.3000030517578;2;4;1
05;12;07;;258;2;3;0
05;12;08;;144;1;4;0
05;12;08;;213.89999389648438;1;4;0
05;12;08;;219.10000610351562;1;3;0
05;12;10;;224.35000610351562;1;3;0
05;12;11;;161;1;3;0
05;12;11;;230.10000610351562;1;4;1
05;12;12;;222.35000610351562;2;3;1
05;12;14;;176.1999969482422;2;4;0
05;12;14;;140.1999969482422;1;4;0
05;12;15;;162.60000610351562;1;4;0
05;12;16;;181.5;2;3;1
05;12;17;;212;1;3;0
05;12;17;;211.10000610351562;1;3;0
05;12;18;;227.5;1;3;0
05;12;19;;205.89999389648438;1;3;0
06;12;00;;189.8000030517578;2;4;0
06;12;01;;100.5;1;3;1
06;12;03;;61.70000076293945;1;3;0
06;12;04;;103.0999984741211;1;3;1
06;12;07;;140.3000030517578;1;4;0
06;12;08;;140.6999969482422;1;3;0
06;12;13;;223;1;4;0
06;12;15;;167;2;4;0
06;12;17;;177.60000610351562;2;3;1
06;12;18;;154.5;1;4;0
06;12;18;;236.6999969482422;2;4;1
06;12;18;;150;1;4;0
06;12;18;;173.75;2;4;0
06;12;18;;146;1;3;0
06;12;21;;227.52999877929688;1;4;0
06;12;22;;60.29999923706055;1;4;0
06;12;22;;222.89999389648438;2;3;1
06;12;23;;225.89999389648438;2;4;1
07;12;01;;51;1;4;0
07;12;03;;129.3000030517578;1;3;1
07;12;04;;115.44999694824219;1;3;0
07;12;04;;115;1;3;0
07;12;06;;219.89999389648438;1;4;0
07;12;07;;139.10000610351562;1;4;0
07;12;08;;229.3000030517578;1;4;0
07;12;10;;226.5;2;3;1
07;12;11;;230;1;3;0
07;12;11;;111.5;1;4;0
07;12;11;;207.8000030517578;1;4;0
07;12;13;;167.8000030517578;2;4;0
07;12;15;;151.5;1;4;0
07;12;15;;156.1999969482422;1;4;1
07;12;17;;273.8999938964844;2;3;1
07;12;17;;152;1;4;0
07;12;17;;145.3000030517578;1;3;1
07;12;17;;177.60000610351562;2;3;1
07;12;19;;6.300000190734863;1;4;0
07;12;20;;169.3000030517578;2;4;0
07;12;21;;167.6999969482422;2;4;0
07;12;21;;166.6999969482422;2;4;0
07;12;22;;40.04999923706055;1;3;1
08;12;00;;89;1;4;1
08;12;00;;226.3000030517578;1;3;0
08;12;04;;50.099998474121094;1;3;0
08;12;04;;244.5500030517578;2;3;1
08;12;05;;157.8000030517578;1;4;0
08;12;06;;172.39999389648438;2;4;0
08;12;07;;125.19999694824219;1;4;0
08;12;07;;218.3000030517578;1;4;0
08;12;08;;162;1;3;1
08;12;08;;215.3000030517578;1;4;0
08;12;08;;215.60000610351562;1;3;1
08;12;09;;225.5;1;3;1
08;12;09;;218.75;1;4;0
08;12;10;;175;2;4;0
08;12;11;;228.8000030517578;1;4;0
08;12;11;;232.9499969482422;2;4;0
08;12;13;;222.6999969482422;1;4;0
08;12;13;;223.60000610351562;1;3;0
08;12;14;;301.3999938964844;2;4;1
08;12;15;;180.6999969482422;2;3;0
08;12;16;;142.5;1;3;0
08;12;16;;148.3000030517578;1;3;1
08;12;17;;136.6999969482422;1;4;0
08;12;18;;270.1000061035156;2;4;1
08;12;18;;261.79998779296875;2;3;0
08;12;19;;232.3000030517578;2;3;1
08;12;19;;239.10000610351562;2;3;0
08;12;19;;257.29998779296875;2;3;1
08;12;19;;269.20001220703125;2;3;1
08;12;19;;228.10000610351562;1;3;0
08;12;21;;211.89999389648438;2;3;0
09;12;00;;122.4000015258789;1;4;1
09;12;03;;92.5;1;4;1
09;12;06;;176;2;3;0
09;12;07;;219;1;4;0
09;12;07;;265.20001220703125;2;4;0
09;12;07;;182.3000030517578;1;3;1
09;12;08;;180.5;2;3;1
09;12;08;;136.5;1;4;0
09;12;09;;139.6999969482422;1;4;1
09;12;09;;178.8000030517578;2;3;0
09;12;11;;177.60000610351562;2;4;0
09;12;11;;181.10000610351562;2;3;0
09;12;11;;165.89999389648438;2;4;0
09;12;13;;299;2;4;1
09;12;13;;180;1;4;1
09;12;14;;318;2;3;0
09;12;14;;220.10000610351562;1;3;1
09;12;14;;212.39999389648438;1;3;0
09;12;15;;160;1;3;0
09;12;15;;161.1999969482422;1;3;1
09;12;16;;228;1;4;0
09;12;16;;165.5;2;4;1
09;12;16;;207.10000610351562;2;3;1
09;12;17;;150.8000030517578;1;4;0
09;12;18;;24.200000762939453;1;3;0
09;12;18;;179.39999389648438;1;3;1
09;12;18;;277.29998779296875;2;3;0
09;12;18;;173.89999389648438;2;4;1
09;12;19;;282.79998779296875;2;3;0
09;12;19;;149.5;1;3;0
09;12;20;;279.29998779296875;2;4;0
09;12;20;;176;2;4;0
09;12;20;;148;1;3;0
09;12;20;;226.39999389648438;2;3;0
09;12;22;;268.1000061035156;2;4;0
09;12;22;;34.29999923706055;1;4;1
09;12;22;;228;2;3;0
09;12;22;;279;2;3;0
10;12;00;;215.39999389648438;1;3;0
10;12;02;;166.89999389648438;2;3;0
10;12;03;;176.4499969482422;2;4;0
10;12;03;;130.5500030517578;1;3;0
10;12;06;;69.5999984741211;1;3;0
10;12;06;;230.39999389648438;1;3;0
10;12;06;;153.10000610351562;1;3;0
10;12;07;;165.1999969482422;1;4;1
10;12;09;;278.6000061035156;2;3;0
10;12;09;;71.80000305175781;1;4;0
10;12;10;;168.8000030517578;2;3;0
10;12;13;;108;1;4;0
10;12;14;;221;1;4;0
10;12;15;;165.1999969482422;1;3;1
10;12;15;;147;1;3;0
10;12;16;;136;1;4;0
10;12;16;;133.3000030517578;1;4;0
10;12;16;;248.1999969482422;2;4;1
10;12;16;;134;1;4;0
10;12;17;;190.3000030517578;2;4;0
10;12;17;;228;2;4;0
10;12;18;;207;1;4;0
10;12;18;;167;1;3;0
10;12;18;;127.69999694824219;1;4;0
10;12;18;;97.80000305175781;1;4;1
10;12;18;;226.39999389648438;2;4;0
10;12;18;;269.20001220703125;2;4;0
10;12;19;;195.1999969482422;1;3;0
10;12;19;;226.39999389648438;2;4;1
10;12;19;;227.89999389648438;2;3;0
10;12;20;;221.1999969482422;1;3;0
10;12;20;;226.35000610351562;2;4;0
10;12;21;;114.25;1;4;0
10;12;22;;280.1000061035156;2;3;1
10;12;22;;264.8999938964844;2;3;0
11;12;00;;218.6999969482422;1;4;0
11;12;02;;34;1;4;1
11;12;02;;179.89999389648438;2;3;0
11;12;03;;213.10000610351562;1;4;0
11;12;04;;53.900001525878906;1;3;0
11;12;05;;307.1499938964844;2;4;0
11;12;05;;142.39999389648438;1;4;0
11;12;06;;218.60000610351562;1;4;0
11;12;08;;166.39999389648438;2;4;0
11;12;08;;212.60000610351562;1;3;0
11;12;08;;220.64999389648438;2;4;0
11;12;08;;86.5999984741211;1;3;0
11;12;11;;140.89999389648438;1;3;0
11;12;11;;330.8999938964844;2;3;0
11;12;11;;204.5;1;3;0
11;12;12;;163;2;3;1
11;12;13;;230.8000030517578;1;3;1
11;12;13;;139;1;3;0
11;12;15;;219.5;1;3;0
11;12;16;;219;2;3;0
11;12;16;;269.79998779296875;2;4;0
11;12;16;;204.5;1;3;0
11;12;16;;223.39999389648438;2;3;0
11;12;16;;247.14999389648438;2;4;0
11;12;17;;220.27999877929688;2;4;0
11;12;18;;219.6999969482422;1;3;0
11;12;18;;156;1;4;0
11;12;19;;162.8000030517578;1;4;0
11;12;19;;229.1999969482422;2;3;0
11;12;19;;228.10000610351562;2;4;0
11;12;19;;221.6999969482422;2;3;0
11;12;19;;133.1999969482422;1;3;0
11;12;19;;223.4499969482422;2;4;0
11;12;19;;19.75;1;3;0
11;12;20;;41.099998474121094;1;3;0
11;12;20;;206.89999389648438;1;4;0
11;12;20;;216.8000030517578;1;3;0
11;12;20;;163.89999389648438;2;3;0
11;12;20;;156.5;1;3;0
11;12;21;;68.5999984741211;1;3;1
11;12;21;;164.10000610351562;2;3;0
11;12;22;;68.30000305175781;1;4;0
11;12;22;;225.10000610351562;1;4;0
11;12;22;;304.3999938964844;2;3;0
11;12;23;;36.400001525878906;1;4;1
11;12;23;;195.0500030517578;2;4;0
12;12;00;;175.8000030517578;2;3;0
12;12;03;;134.10000610351562;1;4;0
12;12;04;;198.60000610351562;1;4;1
12;12;06;;168.6999969482422;2;3;0
12;12;08;;172.85000610351562;2;3;0
12;12;08;;211.5;1;3;0
12;12;09;;221;2;3;1
12;12;09;;221.39999389648438;1;3;1
12;12;10;;228;1;3;0
12;12;11;;223.6999969482422;1;4;0
12;12;12;;183;2;3;0
12;12;12;;152;1;4;0
12;12;12;;204;1;3;0
12;12;14;;92.69999694824219;1;3;0
12;12;14;;166.5;2;4;1
12;12;15;;76.4000015258789;1;4;0
12;12;15;;78.4000015258789;1;4;0
12;12;16;;156.10000610351562;1;3;0
12;12;16;;156.89999389648438;1;3;0
12;12;17;;145.8000030517578;1;3;0
12;12;17;;223.10000610351562;2;3;1
12;12;17;;112.80000305175781;1;4;1
12;12;17;;274;2;3;0
12;12;17;;291.5;2;3;0
12;12;18;;275.5;2;4;0
12;12;18;;227.60000610351562;1;3;0
12;12;19;;209.39999389648438;2;4;1
12;12;19;;222.6999969482422;1;3;0
12;12;20;;223.3000030517578;2;3;0
13;12;00;;238.3000030517578;2;3;1
13;12;00;;101.30000305175781;1;3;1
13;12;00;;193;1;3;1
13;12;01;;224.6999969482422;2;4;1
13;12;01;;224.1999969482422;1;3;0
13;12;02;;222.6999969482422;2;4;1
13;12;05;;217.39999389648438;2;3;1
13;12;05;;222.10000610351562;2;3;1
13;12;06;;221.6999969482422;1;4;0
13;12;07;;231.60000610351562;1;4;0
13;12;08;;258.1000061035156;2;3;0
13;12;08;;36;1;4;1
13;12;09;;284;2;3;0
13;12;10;;171.47999572753906;1;3;1
13;12;11;;228.14999389648438;2;4;1
13;12;14;;146.39999389648438;1;3;0
13;12;14;;141.5;1;3;0
13;12;15;;129.10000610351562;1;3;0
13;12;16;;205.10000610351562;2;3;1
13;12;16;;186.72999572753906;2;4;0
13;12;16;;322.5;2;3;1
13;12;17;;210.89999389648438;1;4;1
13;12;18;;246.89999389648438;2;3;0
13;12;19;;314.3999938964844;2;4;1
13;12;19;;269.1000061035156;2;3;1
13;12;20;;142.8000030517578;1;3;1
13;12;20;;267.70001220703125;2;4;1
13;12;21;;37.5;1;3;0
13;12;21;;192.5;2;3;1
13;12;21;;16.299999237060547;1;4;0
13;12;21;;269.989990234375;2;4;0
13;12;21;;15.300000190734863;1;4;0
13;12;22;;190.1999969482422;1;3;1
13;12;22;;228.10000610351562;2;3;0
