data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;caminhao;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos;3
26/08/2022;18:35:57;147;Sem vítima;265,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
26/08/2022;21:57:47;170;Sem vítima;319,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
29/08/2022;15:56:59;98;Sem vítima;266,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
30/08/2022;09:19:38;61;Sem vítima;334,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
31/08/2022;18:09:40;111;Com vítima;430,000;BR-101/SC;Crescente;Colisão traseira;1;2;0;0;0;1;3
02/09/2022;14:14:39;97;Sem vítima;329,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
03/09/2022;10:41:25;47;Sem vítima;433,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
06/09/2022;11:48:37;53;Sem vítima;265,000;BR-101/SC;Crescente;Colisão lateral no mesmo sentido;1;0;0;0;0;0;1
06/09/2022;16:33:43;93;Sem vítima;327,000;BR-101/SC;Crescente;Colisão traseira;1;3;0;0;0;0;1
06/09/2022;20:22:59;116;Sem vítima;271,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;1;0;0;0;0;1
07/09/2022;04:43:47;9;Sem vítima;333,000;BR-101/SC;Decrescente;Atropelamento de pedestre;1;1;0;0;0;0;1
08/09/2022;09:03:01;57;Com vítima;298,000;BR-101/SC;Crescente;Colisão traseira;1;3;1;0;0;0;1
09/09/2022;17:57:40;118;Sem vítima;426,000;BR-101/SC;Decrescente;Colisão lateral no mesmo sentido;1;3;0;0;0;0;1
09/09/2022;18:31:14;123;Sem vítima;464,000;BR-101/SC;Decrescente;Choque;1;2;0;0;0;0;1
09/09/2022;21:00:44;148;Sem vítima;324,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
09/09/2022;21:09:59;149;Sem vítima;391,000;BR-101/SC;Crescente;Colisão lateral no mesmo sentido;1;0;0;0;0;0;1
10/09/2022;10:06:31;41;Sem vítima;372,000;BR-101/SC;Crescente;Colisão traseira;1;3;0;0;0;0;1
10/09/2022;18:40:54;91;Sem vítima;252,000;BR-101/SC;Crescente;Colisão lateral no mesmo sentido;1;0;0;0;0;0;1
10/09/2022;21:29:31;102;Com vítima;306,000;BR-101/SC;Decrescente;Colisão traseira;1;1;0;1;0;0;2
10/09/2022;22:19:20;105;Sem vítima;290,000;BR-101/SC;Decrescente;Colisão lateral no mesmo sentido;1;0;0;0;0;0;1
11/09/2022;22:29:43;105;Sem vítima;416,000;BR-101/SC;Decrescente;Colisão lateral no mesmo sentido;1;1;0;0;0;0;1
14/09/2022;07:50:05;31;Sem vítima;348,300;BR-101/SC;Crescente;Acidentes de outra natureza;1;1;0;0;0;0;1
14/09/2022;20:18:57;141;Sem vítima;362,000;BR-101/SC;Decrescente;Colisão traseira;1;1;0;0;0;0;1
18/09/2022;01:53:57;5;Sem vítima;287,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
22/09/2022;05:03:22;10;Sem vítima;405,000;BR-101/SC;Decrescente;Colisão traseira;1;0;0;0;0;0;1
22/09/2022;14:39:41;100;Sem vítima;298,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
23/09/2022;19:34:19;152;Sem vítima;286,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
23/09/2022;22:15:55;168;Sem vítima;345,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
