data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;caminhao;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos;3
27/06/2010;20:30:00;38;sem vítima;122,3;BR-116/RJ;Norte;Colisão traseira;1;2;;;;;1
30/06/2010;10:40:00;12;sem vítima;131;BR-116/RJ;Sul;Colisão traseira;2;2;;;;;1
30/06/2010;14:41:00;27;sem vítima;94,1;BR-116/RJ;Norte;Abalroamento longitudinal;2;2;;;;;1
01/07/2010;08:17:00;16;sem vítima;102,5;BR-116/RJ;Sul;Colisão traseira;1;2;;;;;1
01/07/2010;08:52:00;19;sem vítima;104,3;BR-116/RJ;Norte;Abalroamento longitudinal;1;2;;;;;1
01/07/2010;13:09:00;31;sem vítima;140,98;BR-116/RJ;Norte;Abalroamento longitudinal;1;2;;;;;1
01/07/2010;18:35:00;43;com vítima;101,95;BR-116/RJ;Sul;Abalroamento longitudinal;1;3;;1;;;2
09/07/2010;09:58:00;9;sem vítima;109;BR-116/RJ;Sul;Atropelamento de animal;1;1;;;;;1
09/07/2010;17:30:00;33;com vítima;80,8;BR-116/RJ;Sul;Capotamento;1;;;4;;;2
10/07/2010;08:15:00;14;sem vítima;122;BR-116/RJ;Sul;Queda de carga;1;1;;;;;1
11/07/2010;14:49:00;12;sem vítima;138,1;BR-116/RJ;Norte;Choque em defensa;1;3;;;;;1
12/07/2010;15:25:00;19;sem vítima;125,3;BR-116/RJ;Norte;Queda de carga;1;1;;;;;1
13/07/2010;10:05:00;11;com vítima;107;BR-116/RJ;Norte;Abalroamento transversal;1;1;;1;;;2
13/07/2010;10:28:00;12;com vítima;94,1;BR-116/RJ;Norte;Colisão traseira;1;;1;2;;;2
14/07/2010;06:52:00;5;sem vítima;137,9;BR-116/RJ;Sul;Abalroamento longitudinal;2;6;;;;;1
15/07/2010;16:10:00;17;com vítima;63,1;BR-116/RJ;Sul;Capotamento;1;;;3;;;2
17/07/2010;15:35:00;27;com vítima;91,9;BR-116/RJ;Sul;Abalroamento longitudinal;1;1;2;;;;1
18/07/2010;13:20:00;21;sem vítima;125,5;BR-116/RJ;Norte;Abalroamento longitudinal;1;6;;;;;1
18/07/2010;18:13:00;30;com vítima;75,8;BR-116/RJ;Norte;Colisão frontal;1;;2;1;;;2
19/07/2010;06:25:00;8;sem vítima;99;BR-116/RJ;Sul;Abalroamento longitudinal;1;2;;;;;1
19/07/2010;21:50:00;52;sem vítima;92,5;BR-116/RJ;Norte;;1;2;;;;;1
21/07/2010;14:40:00;21;com vítima;112,9;BR-116/RJ;Sul;Derrapagem;1;;1;;;;1
21/07/2010;20:02:00;32;com vítima;95,3;BR-116/RJ;Norte;;1;;5;;;;1
21/07/2010;20:22:00;34;sem vítima;135,9;BR-116/RJ;Sul;Abalroamento longitudinal;1;4;;;;;1
22/07/2010;15:12:00;37;com vítima;143;BR-116/RJ;Norte;Abalroamento longitudinal;1;3;1;;;;1
22/07/2010;15:39:00;38;sem vítima;125,5;BR-116/RJ;Norte;Abalroamento longitudinal;1;2;;;;;1
23/07/2010;23:09:00;45;com vítima;85,7;BR-116/RJ;Norte;Choque em barreira New Jersey ;1;;;2;;;2
23/07/2010;23:20:00;46;sem vítima;13,2;BR-116/RJ;Norte;Queda de carga;1;1;;;;;1
25/07/2010;09:22:00;12;com vítima;106,2;BR-116/RJ;Sul;Abalroamento longitudinal;1;1;2;;;;1
25/07/2010;17:28:00;31;sem vítima;133,5;BR-116/RJ;Sul;Colisão traseira;1;2;;;;;1
28/07/2010;08:39:00;5;sem vítima;123;BR-116/RJ;Norte;Colisão traseira;1;3;;;;;1
28/07/2010;12:39:00;15;sem vítima;138,7;BR-116/RJ;Norte;Abalroamento longitudinal;2;2;;;;;1
30/07/2010;00:52:00;2;sem vítima;105,8;BR-116/RJ;Sul;Colisão traseira;4;4;;;;;1
30/07/2010;21:01:00;52;sem vítima;101,9;BR-116/RJ;Norte;Colisão traseira;2;3;;;;;1
31/07/2010;18:31:00;61;com vítima;141;BR-116/RJ;Norte;Abalroamento longitudinal;1;1;;;4;;2
31/07/2010;18:50:00;63;sem vítima;49,2;BR-116/RJ;Sul;Abalroamento longitudinal;1;2;;;;;1
02/08/2010;18:27:00;18;sem vítima;103,7;BR-116/RJ;Norte;Abalroamento longitudinal;1;2;;;;;1
05/08/2010;12:23:00;25;sem vítima;77,8;BR-116/RJ;Norte;Colisão traseira;1;2;;;;;1
05/08/2010;16:18:00;35;sem vítima;94,9;BR-116/RJ;Sul;Abalroamento longitudinal;2;4;;;;;1
06/08/2010;14:29:00;28;com vítima;53;BR-116/RJ;Norte;Colisão frontal;2;;1;;1;1;3
07/08/2010;04:20:00;5;sem vítima;125,5;BR-116/RJ;Sul;Capotamento;1;1;;;;;1
10/08/2010;13:46:00;10;sem vítima;61,2;BR-116/RJ;Sul;Queda de carga;1;1;;;;;1
10/08/2010;16:00:00;20;sem vítima;133,5;BR-116/RJ;Sul;Abalroamento longitudinal;1;2;;;;;1
10/08/2010;18:15:00;23;com vítima;101,8;BR-116/RJ;Norte;Colisão traseira;1;3;1;1;;;2
10/08/2010;20:15:00;33;sem vítima;56;BR-116/RJ;Norte;Abalroamento longitudinal;2;2;;;;;1
11/08/2010;06:21:00;4;com vítima;115;BR-116/RJ;Norte;Abalroamento longitudinal;2;1;2;;;;1
13/08/2010;13:20:00;34;sem vítima;96,7;BR-116/RJ;Norte;Colisão traseira;1;2;;;;;1
13/08/2010;18:28:00;57;com vítima;144;BR-116/RJ;Sul;Colisão traseira;1;1;;1;;;2
15/08/2010;11:20:00;11;sem vítima;121,3;BR-116/RJ;Sul;Derrapagem;1;1;;;;;1
17/08/2010;11:01:00;11;com vítima;90,5;BR-116/RJ;Norte;Abalroamento longitudinal;1;3;4;;;;1
17/08/2010;18:00:00;32;sem vítima;127,15;BR-116/RJ;Sul;Colisão traseira;2;2;;;;;1
19/08/2010;16:23:00;23;sem vítima;96,1;BR-116/RJ;Norte;Abalroamento longitudinal;1;4;;;;;1
19/08/2010;16:34:00;24;com vítima;138,5;BR-116/RJ;Sul;Colisão traseira;2;2;2;;;;1
19/08/2010;19:30:00;33;com vítima;53,8;BR-116/RJ;Norte;Colisão traseira;1; ;4;1;;;2
20/08/2010;14:10:00;26;sem vítima;103,7;BR-116/RJ;Norte;Colisão traseira;2;2;;;;;1
24/08/2010;13:19:00;22;com vítima;67,1;BR-116/RJ;Norte;Abalroamento transversal;1;;4;;;;1
24/08/2010;18:12:00;36;com vítima;101,6;BR-116/RJ;Sul;Abalroamento longitudinal;1;;5;;;;1
25/08/2010;17:27:00;41;sem vítima;121,8;BR-116/RJ;Norte;Abalroamento longitudinal;1;2;;;;;1
26/08/2010;07:04:00;7;sem vítima;98;BR-116/RJ;Sul;Colisão traseira;2;3;;;;;1
26/08/2010;12:08:00;20;com vítima;60;BR-116/RJ;Sul;Abalroamento longitudinal;1;;1;;1;;2
27/08/2010;17:40:00;41;com vítima;123,05;BR-116/RJ;Norte;Colisão traseira;1;1;;2;;;2
28/08/2010;13:34:00;26;sem vítima;142,4;BR-116/RJ;Norte;Colisão traseira;1;18;;;;;1
30/08/2010;07:30:00;13;sem vítima;143,8;BR-116/RJ;Sul;Colisão traseira;1;2;;;;;1
30/08/2010;10:19:00;18;com vítima;76,3;BR-116/RJ;Sul;Abalroamento transversal;1;1;;3;;;2
30/08/2010;15:09:00;32;sem vítima;142,3;BR-116/RJ;Norte;Abalroamento longitudinal;2;2;;;;;1
31/08/2010;10:26:00;5;com vítima;136,5;BR-116/RJ;Norte;Colisão traseira;2;1;2;;;;1
31/08/2010;10:05:00;13;sem vítima;144;BR-116/RJ;Sul;Derrapagem;1;2;;;;;1
