dia;mes;qt_acidentes;id_acidente_tip;id_risco
8;12;1;174;1
24;12;1;174;1
20;12;1;6;1
1;12;1;172;1
15;12;1;252;2
16;12;1;174;1
17;12;1;172;1
23;12;1;252;1
3;12;1;174;1
3;12;1;174;1
5;12;2;178;2
15;12;1;252;2
21;12;1;172;3
30;12;1;172;1
2;12;1;252;1
17;12;1;252;1
22;12;1;76;1
28;12;1;174;2
2;12;1;18;1
2;12;1;76;1
29;12;1;177;1
4;1;1;76;1
6;1;1;252;3
7;1;1;252;1
7;1;1;6;1
7;1;1;252;1
8;1;1;21;1
8;1;1;11;1
13;1;1;252;2
13;1;1;8;1
13;1;1;252;1
14;1;1;174;1
15;1;1;8;1
15;1;1;8;1
18;1;1;175;1
19;1;1;172;2
23;1;1;175;1
27;1;1;6;1
27;1;1;8;1
28;1;1;8;1
29;1;1;288;1
29;1;1;76;1
29;1;1;8;1
30;1;1;76;1
3;2;1;174;1
3;2;1;174;1
5;2;1;180;1
8;2;1;52;1
10;2;2;11;2
10;2;1;172;1
13;2;2;178;2
14;2;1;174;1
18;2;1;172;1
18;2;1;174;1
19;2;1;174;1
20;2;1;172;2
22;2;1;52;1
23;2;1;178;2
1;3;1;172;1
2;3;2;172;1
3;3;1;252;1
3;3;1;52;2
7;3;1;172;2
8;3;2;172;1
8;3;1;18;1
9;3;1;174;1
10;3;1;172;1
12;3;1;178;2
13;3;1;180;3
15;3;1;52;1
17;3;1;172;1
20;3;2;177;1
22;3;1;172;1
23;3;1;172;1
24;3;1;176;1
25;3;1;178;1
26;3;1;252;2
29;3;1;177;1
4;4;1;174;1
5;4;1;252;1
5;4;1;174;1
6;4;1;252;1
6;4;1;174;1
6;4;1;178;1
6;4;1;293;2
6;4;1;172;1
7;4;2;174;2
8;4;1;177;2
10;4;1;252;1
12;4;2;293;1
12;4;1;172;1
14;4;1;252;1
15;4;1;174;1
18;4;1;172;1
20;4;1;18;1
22;4;1;178;1
22;4;1;76;1
22;4;1;174;1
23;4;1;174;1
28;4;1;174;1
28;4;1;174;1
28;4;1;174;1
28;4;1;18;1
29;4;1;174;1
29;4;1;18;1
30;4;1;178;1
2;5;1;174;1
3;5;1;174;1
4;5;1;52;1
5;5;1;290;1
5;5;1;76;1
5;5;1;177;1
5;5;1;76;1
6;5;1;252;1
6;5;1;177;2
10;5;2;174;1
10;5;1;172;1
11;5;1;174;1
12;5;1;178;2
12;5;1;180;2
13;5;1;174;1
14;5;1;172;1
17;5;1;178;2
19;5;2;172;1
