dia;mes;qt_acidentes;id_acidente_tip;id_risco
18;8;1;30;1
19;8;1;13;1
19;8;1;30;2
20;8;1;24;1
24;8;1;13;1
25;8;1;13;1
25;8;2;24;1
25;8;1;24;1
25;8;2;13;1
26;8;1;13;1
27;8;1;30;1
27;8;1;19;3
28;8;1;13;1
28;8;1;24;1
28;8;1;13;1
31;8;1;30;3
31;8;1;24;1
1;9;1;24;1
2;9;1;13;1
5;9;1;22;1
5;9;1;30;1
7;9;1;19;2
10;9;1;24;1
11;9;1;24;1
14;9;1;18;1
15;9;2;22;1
15;9;1;24;1
16;9;1;30;3
17;9;1;30;2
19;9;2;19;2
21;9;1;13;1
24;9;1;13;1
24;9;2;13;2
27;9;1;19;2
28;9;1;30;1
29;9;1;24;1
29;9;2;13;1
29;9;1;22;1
30;9;1;24;1
30;9;1;266;1
2;10;1;24;1
3;10;1;13;1
4;10;1;24;1
4;10;2;13;1
5;10;1;18;1
6;10;1;0;2
6;10;1;30;1
6;10;1;263;3
7;10;2;13;1
8;10;1;6;1
9;10;1;19;3
9;10;1;19;1
10;10;1;21;1
10;10;1;21;1
10;10;1;13;1
11;10;1;18;1
13;10;2;13;1
14;10;1;24;1
14;10;1;24;1
15;10;1;18;1
15;10;1;18;1
19;10;1;30;1
19;10;1;30;2
20;10;3;13;1
20;10;1;18;1
25;10;1;6;1
27;10;1;30;2
28;10;2;13;1
28;10;1;13;1
30;10;1;19;3
1;11;2;13;1
1;11;2;30;1
2;11;1;13;1
3;11;1;24;1
4;11;2;13;1
4;11;1;268;1
5;11;1;24;1
7;11;1;33;1
8;11;1;30;1
9;11;1;24;1
9;11;1;24;1
10;11;1;24;1
11;11;1;24;1
12;11;2;24;1
13;11;1;261;1
13;11;1;24;1
13;11;1;30;3
14;11;1;24;1
14;11;1;24;1
17;11;1;24;1
22;11;1;24;1
22;11;1;24;1
23;11;1;6;1
24;11;1;18;1
25;11;1;13;1
26;11;1;30;1
26;11;1;13;1
28;11;2;13;1
1;12;1;22;1
1;12;2;13;1
1;12;1;19;3
2;12;2;13;1
3;12;1;13;3
6;12;1;24;1
8;12;1;13;1
9;12;1;22;1
9;12;1;30;1
10;12;1;30;1
10;12;1;24;1
12;12;1;18;1
13;12;1;24;1
