dia;mes;qt_acidentes;id_acidente_tip;id_risco
1;10;1;6;2
2;10;1;139;1
2;10;3;22;2
5;10;1;18;3
7;10;1;19;1
7;10;1;22;1
7;10;2;202;1
8;10;1;199;1
8;10;1;6;1
8;10;2;139;1
13;10;1;13;1
16;10;1;18;2
16;10;3;22;1
17;10;1;20;1
18;10;1;22;1
18;10;1;203;1
20;10;1;139;1
21;10;2;139;2
23;10;1;139;2
26;10;3;19;1
26;10;2;13;1
3;11;1;20;2
6;11;4;13;1
12;11;1;39;1
13;11;2;199;1
15;11;1;22;2
17;11;2;19;1
17;11;2;18;1
17;11;2;13;1
20;11;3;21;1
20;11;1;204;1
20;11;1;15;3
21;11;1;22;1
22;11;3;15;2
23;11;1;13;2
23;11;2;205;1
30;11;1;33;1
2;12;1;0;1
8;12;2;0;1
8;12;2;13;1
8;12;3;0;1
14;12;1;18;1
14;12;3;0;1
17;12;2;10;1
17;12;2;209;2
17;12;2;13;1
25;12;2;208;2
25;12;3;207;1
30;12;1;18;1
30;12;2;211;1
30;12;1;211;1
31;12;3;18;1
1;1;1;76;2
2;1;1;13;3
2;1;1;13;2
2;1;2;13;1
3;1;1;76;2
6;1;1;13;2
7;1;2;139;1
8;1;2;76;1
11;1;2;14;1
12;1;2;21;1
13;1;3;139;1
15;1;1;22;2
15;1;2;22;2
16;1;1;22;2
16;1;1;139;1
17;1;4;22;1
22;1;1;76;1
24;1;1;139;3
25;1;1;76;1
26;1;4;39;2
28;1;1;13;1
28;1;4;13;2
29;1;2;199;2
30;1;2;13;1
30;1;1;139;3
31;1;2;10;1
31;1;2;202;1
2;2;4;13;1
3;2;2;13;1
3;2;1;15;2
4;2;2;15;1
5;2;3;18;1
5;2;1;21;1
5;2;2;18;1
6;2;2;18;1
7;2;2;15;1
8;2;1;22;1
8;2;1;22;1
9;2;1;22;1
9;2;1;17;2
10;2;1;18;1
10;2;2;15;2
10;2;1;22;1
13;2;2;13;3
13;2;1;15;1
13;2;1;13;2
16;2;1;18;1
17;2;2;22;1
19;2;4;20;1
20;2;2;21;1
20;2;1;13;3
21;2;2;13;1
21;2;1;15;1
21;2;1;15;1
24;2;2;22;1
24;2;2;18;1
25;2;2;22;1
26;2;1;15;2
26;2;2;18;1
26;2;2;22;1
27;2;1;15;2
28;2;1;15;2
3;3;1;13;1
4;3;1;18;2
4;3;2;139;1
6;3;1;17;1
6;3;2;29;1
8;3;1;18;1
9;3;1;29;1
10;3;2;214;1
11;3;1;29;1
11;3;1;29;1
14;3;1;13;1
16;3;2;214;2
18;3;1;29;2
19;3;3;213;1
20;3;1;29;1
21;3;1;29;2
21;3;2;139;1
23;3;1;13;1
24;3;2;17;1
24;3;1;29;1
25;3;2;18;1
25;3;1;42;2
25;3;1;215;1
25;3;1;29;1
25;3;3;18;2
25;3;1;29;1
26;3;2;20;1
28;3;2;29;1
29;3;2;13;2
29;3;2;29;2
31;3;1;13;1
31;3;2;29;1
2;4;2;3;1
3;4;1;3;1
3;4;2;4;1
3;4;1;210;1
7;4;1;22;1
8;4;2;18;1
9;4;2;18;1
10;4;3;22;1
10;4;1;4;1
10;4;2;16;3
10;4;1;18;1
12;4;1;217;1
13;4;1;4;1
13;4;1;20;1
14;4;1;20;2
14;4;1;3;1
16;4;1;18;1
17;4;2;145;1
17;4;1;145;1
17;4;1;211;1
18;4;1;4;1
18;4;1;3;1
18;4;1;4;1
19;4;1;219;1
19;4;1;3;1
20;4;1;3;1
20;4;1;3;1
20;4;1;22;1
20;4;1;3;1
20;4;1;3;1
21;4;1;0;1
21;4;2;19;1
21;4;2;3;1
23;4;1;21;1
24;4;1;0;1
24;4;1;18;1
24;4;1;4;1
25;4;1;217;1
26;4;2;139;1
27;4;1;76;1
27;4;2;217;1
28;4;1;20;1
28;4;2;76;1
29;4;1;39;2
30;4;1;19;1
1;5;1;21;1
3;5;2;139;1
3;5;2;21;3
3;5;2;139;1
3;5;1;139;1
3;5;2;76;1
7;5;1;14;3
7;5;1;139;1
8;5;1;21;2
11;5;2;4;1
12;5;1;76;1
13;5;1;76;1
13;5;1;76;2
14;5;1;139;1
14;5;2;7;1
15;5;2;76;1
15;5;2;76;1
16;5;1;139;1
16;5;2;21;1
18;5;1;21;2
18;5;3;76;1
18;5;1;139;1
19;5;2;76;1
19;5;3;139;1
20;5;1;4;3
21;5;2;139;1
21;5;1;4;2
21;5;1;7;1
21;5;1;18;1
22;5;1;13;1
22;5;1;76;3
23;5;1;216;1
23;5;2;76;1
26;5;2;21;1
26;5;2;218;2
26;5;2;139;1
27;5;2;203;2
29;5;3;21;1
31;5;2;13;1
2;6;2;22;1
2;6;1;18;1
2;6;3;15;1
3;6;2;21;1
3;6;1;22;1
3;6;4;15;1
4;6;1;22;1
5;6;2;22;1
7;6;3;22;1
7;6;3;20;3
7;6;2;139;1
7;6;2;22;1
7;6;1;22;1
9;6;1;22;2
14;6;2;22;2
15;6;4;213;3
15;6;1;4;1
16;6;2;22;1
16;6;1;222;1
17;6;1;22;1
18;6;3;22;3
18;6;3;22;1
19;6;3;13;1
19;6;2;22;1
20;6;1;17;1
21;6;1;17;1
23;6;1;139;1
23;6;2;22;1
24;6;2;13;1
25;6;3;21;2
25;6;3;22;1
26;6;4;22;1
28;6;2;17;1
29;6;2;21;3
1;7;1;13;1
2;7;1;21;1
2;7;3;211;2
3;7;1;211;1
3;7;1;198;1
5;7;1;211;1
7;7;2;21;1
8;7;1;13;1
11;7;2;3;1
12;7;1;211;1
13;7;1;20;2
18;7;4;3;3
18;7;2;211;1
20;7;1;3;1
20;7;4;211;1
21;7;1;3;1
22;7;2;6;1
22;7;2;42;1
22;7;1;3;1
22;7;2;21;1
22;7;2;18;2
23;7;1;211;1
26;7;1;21;2
26;7;2;13;3
28;7;1;202;1
29;7;2;19;1
31;7;2;223;1
31;7;1;39;3
31;7;6;211;1
2;8;1;15;2
3;8;1;4;1
5;8;2;10;1
6;8;2;224;1
7;8;5;15;1
9;8;1;22;1
11;8;3;191;1
13;8;2;22;1
13;8;1;191;1
13;8;1;22;1
14;8;1;191;2
15;8;2;191;1
15;8;1;22;1
16;8;1;191;1
18;8;3;22;2
19;8;1;20;1
25;8;2;225;1
25;8;2;4;1
25;8;2;22;2
27;8;2;22;1
30;8;2;4;2
31;8;2;10;1
3;9;1;22;1
6;9;2;13;1
7;9;2;22;1
7;9;2;18;1
10;9;1;18;1
14;9;2;15;3
18;9;1;15;1
19;9;2;42;3
20;9;2;22;2
21;9;3;18;1
22;9;2;13;1
23;9;1;22;1
23;9;3;22;1
23;9;2;22;1
23;9;2;139;1
27;9;4;17;1
27;9;2;18;1
28;9;3;18;1
28;9;2;10;3
28;9;1;139;2
29;9;2;139;1
30;9;1;139;1
1;10;1;14;1
3;10;1;39;2
4;10;2;22;1
5;10;4;139;1
6;10;2;139;2
6;10;1;139;2
8;10;1;13;2
8;10;2;18;1
9;10;1;22;1
10;10;2;20;2
10;10;2;139;1
10;10;3;10;2
10;10;5;22;1
12;10;2;139;1
13;10;1;10;1
13;10;4;22;1
14;10;2;10;1
14;10;2;10;2
16;10;1;191;1
17;10;2;13;3
17;10;1;22;2
19;10;2;139;1
