id_acidente_tip;dia;mes;qt_acidentes;id_risco
13;2;10;2;1
13;2;10;2;2
24;3;10;1;2
18;3;10;1;1
13;4;10;1;1
11;4;10;1;1
24;4;10;1;1
43;5;10;1;1
18;5;10;1;1
18;5;10;1;1
13;6;10;1;1
24;6;10;1;1
11;6;10;1;1
18;6;10;2;1
18;6;10;1;1
36;6;10;1;1
36;6;10;1;1
24;6;10;1;1
24;6;10;2;1
36;6;10;1;1
13;7;10;2;2
24;7;10;1;2
13;7;10;1;1
25;7;10;1;1
24;7;10;1;1
25;7;10;1;1
18;7;10;1;1
38;7;10;1;1
11;8;10;1;2
24;8;10;1;1
24;8;10;2;1
18;8;10;1;1
18;8;10;1;1
6;9;10;1;1
13;9;10;1;1
25;9;10;1;1
13;9;10;2;1
18;9;10;1;3
13;10;10;2;2
24;10;10;1;1
35;10;10;1;1
25;10;10;1;1
24;10;10;1;1
41;11;10;1;1
24;11;10;1;1
24;12;10;1;1
13;12;10;1;1
13;12;10;1;1
24;12;10;1;1
13;13;10;1;1
13;13;10;1;1
24;13;10;1;1
25;13;10;1;1
13;14;10;1;1
13;14;10;2;1
24;14;10;1;1
24;14;10;1;1
18;14;10;1;1
18;14;10;1;2
29;14;10;1;1
13;15;10;1;1
36;15;10;1;1
24;16;10;1;1
11;16;10;1;1
18;16;10;1;1
13;16;10;2;2
24;16;10;2;1
18;16;10;1;1
13;17;10;1;1
13;17;10;1;1
27;18;10;1;1
13;18;10;1;3
29;18;10;1;1
25;19;10;1;3
13;19;10;2;1
24;19;10;2;1
13;20;10;1;1
13;20;10;1;1
18;20;10;1;1
25;20;10;1;1
13;20;10;1;2
24;21;10;1;1
13;21;10;1;1
24;21;10;1;1
18;21;10;1;1
13;21;10;1;1
13;21;10;1;1
38;21;10;1;1
11;22;10;1;1
13;22;10;2;1
25;22;10;1;1
21;22;10;1;1
13;22;10;2;1
18;22;10;1;1
25;22;10;1;1
25;22;10;1;1
25;22;10;1;1
25;22;10;1;1
18;22;10;1;1
25;22;10;1;1
24;23;10;1;1
13;23;10;2;1
33;23;10;1;1
36;23;10;1;1
27;23;10;1;1
18;23;10;1;1
13;24;10;1;1
41;24;10;1;1
13;24;10;1;1
13;24;10;1;1
18;24;10;1;1
36;24;10;1;1
24;24;10;1;1
13;24;10;1;1
11;25;10;4;1
18;25;10;1;1
18;25;10;1;1
11;25;10;1;1
13;25;10;2;1
36;26;10;1;1
13;26;10;1;1
24;26;10;1;1
29;26;10;1;1
36;26;10;1;1
18;26;10;1;1
18;26;10;1;1
25;27;10;1;1
41;27;10;1;1
24;27;10;1;1
13;27;10;2;1
13;27;10;1;1
21;27;10;1;1
19;27;10;1;1
25;27;10;1;1
18;28;10;1;1
13;28;10;2;1
25;28;10;2;2
13;28;10;1;1
33;28;10;1;1
18;28;10;1;1
35;29;10;1;1
18;29;10;1;1
18;29;10;1;1
24;29;10;1;1
13;29;10;1;1
13;29;10;1;1
35;29;10;1;1
18;29;10;1;1
13;29;10;1;1
32;29;10;1;1
13;29;10;1;1
29;29;10;1;1
13;30;10;1;1
25;30;10;1;1
36;30;10;1;1
18;30;10;1;2
18;31;10;1;1
24;1;11;1;1
6;1;11;1;1
13;2;11;1;1
13;2;11;1;1
11;3;11;1;2
24;3;11;1;1
13;3;11;2;1
19;3;11;1;2
18;3;11;1;1
24;3;11;1;1
33;4;11;1;1
13;4;11;1;1
24;4;11;1;1
31;4;11;1;3
13;5;11;1;1
13;5;11;1;1
6;5;11;1;1
18;5;11;1;2
84;6;11;1;1
24;6;11;1;1
13;6;11;1;1
18;6;11;1;1
36;6;11;1;1
24;7;11;1;1
13;7;11;1;1
24;7;11;1;1
13;7;11;1;1
18;7;11;1;1
13;8;11;1;1
13;8;11;1;1
13;8;11;1;1
24;8;11;1;1
11;9;11;1;1
24;9;11;1;1
18;10;11;1;1
35;10;11;1;2
25;10;11;1;1
13;11;11;1;1
13;11;11;2;1
31;11;11;1;2
13;11;11;1;1
25;11;11;1;1
24;11;11;1;1
13;11;11;1;1
13;11;11;1;1
13;11;11;2;2
29;11;11;1;1
13;12;11;1;1
13;12;11;1;1
24;12;11;1;1
24;12;11;1;1
13;12;11;1;1
25;12;11;1;1
18;12;11;1;1
13;12;11;1;1
24;13;11;1;1
41;13;11;1;1
24;13;11;1;1
24;13;11;1;1
25;13;11;1;1
25;13;11;1;1
13;13;11;1;1
18;13;11;1;1
13;13;11;2;1
18;14;11;1;2
24;14;11;1;1
13;14;11;2;1
18;14;11;1;1
18;14;11;1;1
24;14;11;1;1
25;14;11;1;1
13;14;11;2;1
13;14;11;2;1
36;14;11;1;1
33;14;11;1;1
19;14;11;1;3
13;15;11;1;1
13;15;11;1;1
25;15;11;1;1
13;15;11;1;1
32;15;11;1;1
13;15;11;1;1
25;15;11;1;1
13;15;11;1;1
13;16;11;2;1
13;16;11;1;1
25;16;11;1;1
6;16;11;1;1
18;17;11;1;1
24;17;11;1;1
18;17;11;1;1
13;17;11;1;1
34;17;11;1;1
13;17;11;1;1
36;17;11;1;1
25;17;11;1;1
24;17;11;2;1
13;17;11;1;1
18;17;11;1;1
25;17;11;1;1
13;17;11;2;1
13;17;11;2;1
13;18;11;1;1
36;18;11;1;1
47;18;11;1;1
25;18;11;1;1
13;18;11;1;1
24;18;11;1;1
24;18;11;2;1
18;18;11;1;1
36;18;11;1;1
11;18;11;3;1
13;19;11;2;1
13;19;11;1;1
24;19;11;1;1
24;19;11;1;1
13;19;11;1;1
13;19;11;2;1
24;19;11;1;1
24;20;11;1;1
33;20;11;1;1
24;20;11;1;1
35;20;11;1;1
24;20;11;1;1
18;20;11;1;1
13;20;11;1;1
13;20;11;1;1
24;20;11;1;1
36;20;11;1;1
31;21;11;1;3
13;21;11;1;2
13;22;11;1;1
44;22;11;1;3
11;23;11;3;2
13;23;11;1;1
18;23;11;2;1
18;23;11;1;1
18;23;11;1;2
33;23;11;1;1
25;23;11;1;1
18;23;11;1;1
13;23;11;1;1
24;23;11;2;1
11;24;11;4;3
24;24;11;1;1
13;24;11;1;1
11;24;11;1;1
24;24;11;1;1
11;24;11;1;1
13;24;11;1;1
13;24;11;1;1
24;24;11;1;1
18;24;11;1;1
36;24;11;1;1
49;24;11;1;1
25;24;11;1;1
18;24;11;1;1
24;24;11;2;1
24;24;11;1;1
18;24;11;1;1
6;24;11;1;1
13;24;11;2;1
13;25;11;2;1
18;25;11;1;1
24;25;11;1;1
13;25;11;2;1
25;25;11;1;1
25;25;11;1;1
52;25;11;1;1
13;25;11;1;1
13;26;11;1;1
18;26;11;1;1
18;26;11;1;1
24;26;11;2;1
6;26;11;1;2
13;27;11;1;1
24;27;11;2;1
11;27;11;1;1
11;27;11;1;1
13;27;11;1;1
18;27;11;1;3
13;27;11;2;1
18;27;11;1;1
47;28;11;1;1
24;28;11;1;1
41;28;11;1;1
11;29;11;1;1
49;29;11;1;1
24;29;11;1;1
24;29;11;1;1
18;29;11;1;3
24;29;11;1;1
24;29;11;1;1
13;30;11;1;1
24;30;11;1;1
24;30;11;1;1
24;30;11;1;1
25;30;11;1;2
18;30;11;1;1
13;30;11;2;1
13;30;11;2;1
18;30;11;1;1
25;1;12;1;1
41;1;12;1;1
18;2;12;1;1
24;2;12;1;1
36;2;12;1;1
38;2;12;1;1
13;2;12;2;1
18;2;12;1;1
24;2;12;1;1
18;2;12;1;1
13;3;12;1;1
13;3;12;1;1
18;3;12;1;2
18;3;12;1;1
13;3;12;2;1
29;3;12;1;1
24;3;12;2;1
18;3;12;2;1
41;3;12;1;1
18;3;12;1;2
11;4;12;2;1
13;4;12;1;1
13;4;12;2;1
6;4;12;1;2
38;5;12;1;1
32;5;12;1;1
13;5;12;2;1
13;5;12;2;1
13;5;12;1;2
35;5;12;1;1
24;5;12;1;1
24;6;12;1;1
24;6;12;1;1
35;6;12;1;1
25;7;12;1;1
13;7;12;2;1
24;7;12;2;1
18;7;12;1;1
13;8;12;2;1
24;8;12;1;1
24;8;12;1;1
25;8;12;1;1
24;9;12;2;1
25;9;12;1;2
6;9;12;1;2
25;9;12;1;1
18;9;12;1;1
21;9;12;1;1
13;10;12;1;1
11;10;12;3;2
13;10;12;2;3
29;10;12;1;1
24;10;12;2;1
18;10;12;1;3
41;10;12;1;1
40;11;12;1;2
13;11;12;1;1
24;11;12;1;1
24;11;12;1;1
18;11;12;2;1
24;11;12;1;1
24;12;12;1;2
24;12;12;1;1
13;12;12;1;1
11;12;12;1;1
13;12;12;2;1
18;12;12;1;1
13;13;12;1;1
6;13;12;1;1
13;13;12;2;1
13;13;12;1;1
18;13;12;1;1
18;14;12;1;3
24;14;12;1;1
13;14;12;1;2
13;14;12;2;1
24;14;12;1;1
18;14;12;1;1
18;14;12;1;1
18;15;12;1;1
24;15;12;1;1
13;15;12;1;1
31;15;12;1;3
13;15;12;1;1
24;15;12;1;1
13;15;12;1;1
13;15;12;1;1
6;15;12;1;1
38;15;12;1;1
13;15;12;2;1
24;16;12;1;1
24;16;12;1;1
18;16;12;1;1
13;16;12;2;1
13;16;12;2;1
13;16;12;2;1
13;17;12;1;1
11;17;12;1;1
24;17;12;2;1
24;17;12;1;1
25;17;12;1;3
25;17;12;1;1
18;17;12;1;1
18;17;12;1;1
24;17;12;1;1
36;17;12;1;1
13;18;12;1;1
13;18;12;1;1
13;18;12;1;1
41;18;12;1;1
18;18;12;1;1
25;18;12;1;1
18;18;12;1;1
13;18;12;1;1
13;18;12;1;1
24;18;12;2;1
38;18;12;1;1
36;18;12;1;1
13;18;12;2;1
13;18;12;2;1
24;19;12;1;1
18;19;12;1;1
11;19;12;1;1
24;19;12;1;1
11;19;12;2;1
13;19;12;1;1
13;19;12;2;1
13;19;12;1;1
25;19;12;1;1
25;19;12;1;1
18;19;12;1;2
18;20;12;1;1
11;20;12;2;1
47;20;12;1;1
25;20;12;1;1
25;21;12;1;1
25;21;12;1;1
24;22;12;1;1
11;22;12;2;1
11;22;12;2;1
24;22;12;1;1
24;22;12;1;1
24;22;12;1;1
24;22;12;2;1
13;22;12;2;1
18;22;12;1;1
13;23;12;1;1
24;23;12;1;1
13;23;12;1;1
35;23;12;1;1
13;24;12;1;1
33;25;12;1;2
41;26;12;1;2
18;27;12;1;1
25;28;12;1;1
11;28;12;1;3
35;28;12;1;1
24;28;12;1;2
36;28;12;1;1
36;29;12;1;1
24;29;12;1;1
13;29;12;2;1
24;30;12;1;1
13;30;12;1;1
36;30;12;1;1
24;30;12;2;1
6;30;12;1;1
41;31;12;1;1
24;20;4;1;1
13;5;5;2;1
13;5;1;1;1
13;13;1;2;1
13;4;2;2;1
33;29;4;1;1
13;5;2;1;1
18;26;4;1;1
24;9;5;1;1
6;23;3;1;1
13;16;6;2;1
41;30;7;1;1
33;21;6;1;1
24;26;8;1;1
13;31;8;2;1
13;15;2;2;1
13;8;4;1;1
48;22;4;1;1
13;6;5;1;1
13;4;6;1;1
24;11;5;2;1
13;27;5;1;1
13;26;1;2;1
35;1;2;1;1
13;3;6;1;1
13;8;7;1;1
13;15;3;1;1
13;10;4;1;1
30;21;4;1;1
13;30;4;1;1
13;17;6;1;1
25;16;5;1;1
18;6;7;1;1
13;2;8;1;2
11;14;3;2;1
35;16;3;1;1
13;7;3;2;1
13;19;5;2;1
24;17;6;2;1
13;9;2;1;3
13;25;4;2;1
13;16;5;1;1
24;12;4;2;1
13;4;7;2;1
13;12;4;1;1
36;19;8;1;1
13;23;8;2;3
13;11;2;2;2
44;17;7;1;3
13;15;1;1;1
13;17;8;1;1
25;31;8;1;1
13;29;6;2;1
13;12;8;2;1
13;15;2;1;1
18;7;4;1;1
25;12;8;1;1
13;22;8;2;1
13;20;1;1;1
18;9;7;1;1
18;25;8;1;1
25;26;2;1;1
24;6;4;1;2
24;11;3;1;2
25;6;5;1;1
24;12;3;1;2
63;22;7;1;1
24;3;6;1;1
6;7;5;1;1
13;5;5;1;1
11;5;4;1;1
11;2;3;1;1
24;31;1;2;1
24;13;6;1;1
13;23;8;2;1
24;16;2;2;1
13;23;4;1;1
13;23;6;1;1
13;4;5;1;1
13;17;4;1;1
11;28;1;1;1
13;16;3;1;1
13;8;7;2;1
13;17;7;1;2
13;11;4;2;1
41;8;2;1;2
25;8;1;1;1
13;26;7;2;1
11;5;8;3;1
6;26;6;1;1
24;15;8;1;1
24;6;2;1;1
11;2;3;2;1
25;12;4;1;1
40;6;5;1;2
24;1;6;1;1
13;20;5;1;1
63;24;1;1;1
11;11;3;2;1
13;1;4;1;1
11;28;3;1;1
13;24;6;2;1
11;8;7;1;1
13;25;6;2;2
33;15;4;1;1
24;28;8;1;1
25;11;2;1;1
13;31;7;1;1
25;24;2;1;1
13;8;5;1;1
24;21;3;1;1
13;7;7;1;1
25;22;8;1;1
13;24;4;1;1
13;22;6;1;1
25;29;1;1;1
13;9;6;1;1
24;1;7;1;1
13;7;4;2;1
18;14;6;1;1
24;9;5;1;1
13;24;6;1;1
11;18;7;1;1
24;2;4;1;1
13;15;3;2;1
11;8;4;2;1
24;19;6;1;1
13;4;4;1;1
36;16;2;1;1
18;22;2;1;1
38;2;3;1;1
52;20;6;1;1
24;3;7;1;2
44;18;5;1;1
18;20;8;1;1
13;12;8;1;1
24;20;7;1;1
11;10;5;4;3
24;11;3;1;1
24;11;2;1;1
37;8;5;1;2
24;27;1;1;1
25;31;8;1;1
24;23;1;1;2
13;24;2;2;1
25;16;5;1;1
13;7;4;2;1
11;10;2;1;1
24;18;4;1;1
13;16;6;1;1
13;12;1;1;1
13;9;3;1;1
13;8;2;2;2
13;31;5;1;1
13;20;7;1;1
13;30;7;1;1
25;5;8;1;1
44;21;8;1;3
24;13;6;1;1
25;25;7;1;1
11;15;7;2;1
13;17;2;2;1
13;5;2;1;1
33;20;8;1;1
41;12;6;1;1
18;8;7;1;1
13;29;8;2;1
13;5;2;1;1
13;21;8;1;1
25;27;4;1;1
13;22;7;2;1
13;10;6;2;1
11;22;2;2;1
24;2;6;1;1
41;2;4;1;1
13;8;4;1;1
13;15;2;1;1
24;15;4;1;1
11;23;5;1;1
24;15;6;1;1
24;1;4;2;1
24;18;2;2;1
13;16;2;1;1
13;25;2;1;1
13;1;3;1;1
13;4;3;2;1
13;2;4;1;1
13;17;4;1;1
13;20;5;1;1
13;31;7;1;1
25;29;1;1;1
11;19;1;1;1
35;25;2;1;1
13;23;6;1;1
13;20;6;1;1
35;3;2;1;1
38;7;3;1;1
13;25;3;1;1
13;21;5;1;1
13;15;7;1;1
13;23;4;2;1
13;4;1;1;1
13;26;5;1;1
24;28;8;1;1
24;22;8;2;1
13;2;3;1;1
25;3;3;1;1
11;9;5;2;1
13;21;8;1;1
24;25;8;2;1
36;5;7;1;1
36;9;6;1;1
13;14;6;2;1
24;24;7;1;1
19;12;5;1;1
18;18;6;1;1
33;11;2;1;1
18;16;6;1;1
25;27;1;1;1
18;5;8;1;1
18;18;1;1;1
18;17;5;1;1
24;18;5;1;1
18;20;1;1;1
24;22;2;1;1
24;8;7;2;1
25;23;3;1;1
25;19;8;1;1
24;9;6;1;1
24;4;4;1;2
13;23;2;1;2
31;1;7;1;3
45;11;3;1;1
13;19;5;2;3
24;22;6;1;1
13;15;7;1;1
18;21;2;1;1
13;7;1;1;1
13;5;5;1;1
24;26;8;1;1
11;20;5;2;1
13;10;2;1;1
13;11;7;1;1
18;15;1;2;1
24;12;8;1;1
30;15;2;1;1
44;15;8;1;3
13;30;1;1;1
13;15;7;2;1
31;20;4;1;3
24;24;1;1;1
24;6;5;1;1
24;20;2;1;1
13;5;2;2;1
11;8;4;2;1
33;18;5;1;1
11;4;8;1;1
24;21;7;1;1
6;11;6;1;1
13;10;1;1;1
13;28;7;1;1
11;3;2;1;1
13;17;3;1;1
13;19;5;1;1
13;22;6;1;1
11;19;5;1;1
13;8;4;1;2
13;17;6;1;1
24;26;8;1;1
11;31;3;1;1
13;19;8;1;1
24;29;2;1;1
11;5;7;2;1
13;14;3;1;1
24;19;4;1;3
24;10;8;1;1
24;9;5;1;1
36;30;3;1;1
13;21;5;1;2
24;15;7;1;1
18;26;3;1;1
25;15;7;1;1
24;5;7;1;1
49;21;3;1;1
11;17;2;1;1
13;20;4;1;2
13;20;5;1;2
13;25;8;1;1
24;9;3;1;1
24;21;7;1;1
13;19;3;1;1
24;20;1;1;1
24;3;2;1;1
13;3;2;1;2
13;15;2;1;1
27;19;8;1;2
50;26;7;1;3
13;12;2;1;2
11;1;8;2;1
13;15;2;1;1
13;12;4;2;1
11;2;8;1;1
24;27;2;1;1
24;26;1;1;1
24;24;3;1;1
13;7;6;1;1
13;24;5;1;1
24;30;7;1;1
13;16;2;1;1
11;17;2;3;1
13;30;6;2;1
13;30;6;1;1
13;18;8;1;2
11;1;2;1;1
50;5;4;1;2
24;9;1;1;1
6;14;4;1;1
13;2;6;2;1
18;10;8;1;1
11;11;3;1;1
11;12;3;1;1
24;21;4;1;1
13;1;7;1;1
32;1;4;1;1
13;28;4;1;1
13;18;7;1;1
13;19;2;1;1
24;16;5;1;1
11;7;7;1;1
11;17;8;2;1
13;16;5;1;1
13;11;2;1;1
25;15;2;1;1
33;20;2;1;1
24;11;1;1;1
28;5;7;1;1
13;28;7;1;1
25;2;2;1;1
18;21;1;1;1
24;28;3;1;1
13;3;4;1;1
40;17;5;1;1
24;7;5;1;1
13;29;4;1;1
13;10;6;1;1
13;11;7;1;1
24;5;4;1;1
13;13;5;1;1
11;13;7;1;1
13;2;8;1;2
24;24;8;1;1
11;25;5;2;1
13;27;5;1;1
13;27;8;1;1
24;13;2;1;1
11;19;3;1;1
13;10;4;1;1
13;19;4;2;1
13;22;4;1;1
13;27;4;2;1
13;29;4;1;1
11;21;5;1;1
11;27;7;1;1
24;29;5;1;1
24;2;3;1;1
13;2;4;1;1
24;24;5;1;1
24;9;1;1;1
13;21;3;1;1
24;22;3;1;1
13;27;4;1;1
24;29;4;1;1
13;16;8;1;1
13;23;8;1;1
24;5;1;1;1
32;4;3;1;1
24;5;8;1;1
13;2;7;1;1
24;31;8;1;1
24;23;3;1;1
24;6;7;1;1
19;4;2;1;1
25;24;3;1;1
13;2;5;1;1
13;6;7;1;1
36;15;7;1;1
13;29;2;1;2
25;1;6;1;1
18;6;5;1;1
13;21;5;1;1
25;8;5;1;1
13;13;5;1;1
11;3;6;1;1
13;2;2;2;1
24;15;4;2;1
13;22;3;1;1
13;13;4;1;1
24;7;7;1;1
13;9;8;1;1
13;7;6;1;1
13;12;6;1;1
25;8;8;1;1
24;28;1;1;1
6;9;2;1;2
13;11;3;1;1
13;29;3;1;2
29;14;6;1;1
13;25;2;1;1
24;3;7;1;1
13;29;1;1;2
13;14;5;1;1
24;31;5;1;1
18;15;1;1;1
13;10;3;1;1
24;21;8;1;1
24;5;8;1;1
13;10;6;1;1
13;18;2;1;1
24;19;2;1;1
24;24;4;1;1
24;22;4;1;1
13;14;6;2;1
18;4;4;1;1
13;16;6;1;1
13;19;8;2;1
13;20;8;1;1
13;30;7;1;1
13;20;8;2;1
25;1;6;1;1
13;19;1;1;1
13;24;5;1;1
24;13;2;1;1
11;22;6;1;1
13;1;5;1;1
11;1;2;3;2
24;1;5;2;1
24;29;8;1;1
11;26;2;4;2
11;28;1;1;1
41;28;1;1;1
25;4;1;1;1
24;20;1;1;1
24;29;4;1;1
25;3;6;1;1
24;29;5;1;1
18;23;3;1;1
25;25;2;1;1
27;25;6;1;3
13;31;3;1;2
13;12;1;1;1
24;12;7;1;1
24;12;3;1;1
24;12;8;1;1
13;14;5;2;1
24;15;2;1;1
24;2;5;2;1
13;16;3;1;1
13;20;4;1;1
24;29;4;1;1
13;4;5;1;1
24;27;5;1;1
13;1;7;1;1
13;23;3;1;1
24;29;6;1;1
24;20;8;1;1
13;16;2;2;3
13;18;5;2;2
11;13;1;2;1
13;21;6;2;1
25;12;2;1;1
6;27;3;1;1
18;13;1;1;1
18;25;6;1;1
18;13;7;1;2
41;13;7;1;1
48;31;7;2;1
33;11;1;1;1
24;26;3;1;1
13;3;6;2;1
24;12;5;1;1
25;29;6;1;1
13;13;3;1;1
25;3;6;1;1
19;12;1;1;1
25;28;2;1;1
41;27;5;1;1
18;3;3;1;2
13;1;6;1;1
25;2;6;2;1
25;28;1;1;1
25;26;2;1;1
24;3;1;1;1
24;6;1;1;1
6;21;3;1;2
24;30;7;1;2
25;13;5;1;1
25;14;1;1;1
24;6;3;1;1
18;17;7;1;1
41;28;1;1;1
36;29;4;1;1
25;12;2;1;1
13;28;5;2;1
25;13;3;1;1
36;30;3;1;1
13;11;1;2;1
13;29;2;2;2
24;17;5;1;1
25;16;1;1;1
13;23;1;2;2
18;26;2;1;1
18;28;2;1;1
6;24;6;1;2
6;6;2;1;3
13;11;2;2;1
13;8;4;2;1
18;19;5;1;3
38;22;6;1;1
6;21;1;1;3
13;21;2;1;1
13;15;3;2;1
18;3;5;1;2
18;28;5;1;1
13;28;7;1;1
18;8;8;1;1
41;15;8;1;1
13;17;1;2;1
41;4;8;1;1
25;2;6;4;2
18;21;1;1;1
36;12;5;1;1
25;13;7;1;1
25;21;7;2;1
25;2;8;1;1
25;22;4;1;2
24;30;3;1;1
24;2;6;1;1
13;20;7;1;1
18;22;2;1;1
18;6;4;1;2
13;27;1;2;1
36;4;3;1;1
18;18;5;1;1
25;20;7;1;1
13;5;8;2;1
18;16;2;1;1
6;25;2;1;1
13;2;6;1;1
18;4;3;1;2
25;22;2;1;1
18;14;3;1;1
24;2;7;1;1
13;16;4;1;1
13;6;7;2;1
25;12;1;1;2
25;29;1;1;1
13;20;4;2;1
13;3;6;1;1
24;17;8;1;1
18;14;1;2;1
13;2;6;2;1
13;1;6;2;1
24;20;1;1;1
24;16;3;2;1
33;29;4;1;1
33;29;4;1;1
18;21;1;1;1
13;30;1;1;1
13;12;8;2;1
13;2;2;1;1
25;17;5;1;1
25;8;6;1;1
13;9;8;2;1
11;29;8;1;1
24;10;3;1;1
18;31;7;1;1
36;27;1;1;1
41;14;6;1;1
13;18;7;1;1
13;17;8;2;1
13;17;8;1;1
13;19;8;1;1
18;11;1;1;1
18;19;5;1;1
13;19;3;2;1
13;19;6;2;1
13;23;6;2;1
13;17;2;1;1
18;25;2;1;1
18;15;7;1;1
25;20;2;1;1
13;29;6;2;1
18;24;3;1;3
13;12;5;1;2
18;30;5;1;1
18;17;3;1;2
18;21;4;1;1
13;14;5;1;1
35;10;6;1;1
24;27;8;1;1
25;19;5;1;1
18;17;5;1;1
36;3;1;1;1
13;15;1;2;1
13;30;1;1;1
25;15;8;1;1
24;27;2;1;1
18;18;8;1;1
13;4;3;1;2
13;19;4;1;1
18;13;7;1;1
11;8;1;4;1
35;29;2;1;1
6;28;6;1;1
35;18;3;1;1
11;28;4;2;1
13;27;7;2;1
13;16;1;1;1
18;27;5;1;1
24;7;7;1;1
24;14;3;1;1
25;26;8;1;1
24;20;6;1;1
38;17;5;1;1
33;27;1;1;1
44;16;6;1;3
13;5;3;1;1
24;4;1;1;1
25;16;2;1;1
41;29;4;1;1
13;18;1;2;1
13;7;4;1;1
25;22;6;1;1
25;26;8;1;1
35;1;2;1;1
13;17;7;1;1
18;27;6;1;1
24;7;7;1;1
13;30;6;1;1
24;19;2;1;1
24;5;7;2;1
13;18;8;1;1
18;13;6;1;1
36;13;4;1;1
36;1;2;1;1
24;31;5;1;1
6;26;7;1;2
18;20;2;1;1
13;10;3;2;1
25;2;4;1;1
13;13;5;1;2
24;28;7;1;1
36;7;4;1;3
6;27;2;1;1
18;5;8;1;1
24;26;1;1;1
34;29;8;1;1
13;24;2;2;1
45;4;5;1;1
13;30;4;1;1
13;1;6;1;1
25;21;4;1;3
25;4;8;1;1
24;24;6;1;1
33;6;2;1;2
18;29;6;1;1
36;5;4;1;1
36;9;7;1;1
6;19;7;1;2
13;21;1;2;1
25;22;5;1;1
36;9;3;1;1
25;2;7;1;1
18;5;2;1;1
24;29;1;2;3
49;31;7;1;3
25;20;6;1;1
30;10;1;1;2
18;26;8;1;1
13;30;8;1;1
24;18;1;1;1
36;18;2;1;1
18;16;3;1;3
18;14;1;1;1
11;28;4;1;2
18;25;2;1;2
13;16;4;2;3
13;18;8;2;2
41;9;7;1;1
13;14;7;2;1
13;8;7;1;1
13;22;7;2;1
13;23;2;2;1
13;28;2;1;1
13;5;8;2;2
36;29;2;1;1
11;6;7;1;1
25;5;1;1;1
18;5;4;1;2
25;15;1;1;1
24;1;8;2;1
18;22;4;1;2
13;8;6;2;3
18;4;4;1;1
18;24;6;1;1
6;14;3;1;1
6;2;8;1;1
41;25;1;1;1
13;18;3;1;1
13;11;3;1;1
13;28;8;2;1
13;15;1;1;1
13;12;3;1;1
13;25;5;1;1
13;30;8;1;1
18;17;3;1;1
25;12;8;1;1
36;29;4;1;1
36;29;2;1;1
24;10;7;1;1
13;20;2;2;1
18;8;5;1;1
45;30;5;1;1
24;24;7;1;1
13;15;5;1;1
24;7;6;2;1
13;17;1;1;1
13;25;4;1;2
13;20;2;2;1
13;19;8;2;1
11;21;8;1;2
13;12;3;1;1
25;13;1;1;1
36;15;1;1;1
13;12;3;1;1
33;4;6;1;1
36;19;1;1;1
13;3;2;1;1
24;5;8;2;1
25;20;4;1;1
6;27;6;1;2
13;7;1;1;1
18;28;7;1;1
13;11;5;1;1
18;14;6;1;1
18;11;6;1;1
36;26;2;1;1
18;25;8;1;2
13;27;1;2;2
41;29;8;1;1
63;21;2;1;1
18;10;5;1;1
33;29;3;1;1
21;8;8;1;1
18;11;3;1;1
24;27;4;2;1
25;26;8;1;1
13;13;6;2;1
24;29;6;2;1
24;28;8;2;1
35;26;1;1;1
24;18;3;1;1
24;4;7;1;2
24;19;7;1;1
18;17;5;1;1
18;17;6;1;1
38;12;1;1;1
18;23;3;1;1
24;23;3;1;1
18;14;6;1;1
24;6;2;1;1
13;21;1;2;1
24;27;8;1;1
25;19;3;1;1
18;4;6;1;1
18;29;7;1;1
13;29;4;2;1
27;28;2;1;3
21;29;8;1;1
24;11;1;1;1
18;27;5;1;2
18;27;8;1;1
13;3;2;1;2
24;1;2;1;1
29;29;8;1;1
33;22;8;1;1
24;2;8;2;1
13;25;2;1;1
36;14;5;1;1
25;5;8;1;1
24;13;5;1;1
24;30;6;1;1
41;11;8;1;1
24;2;7;1;1
18;19;2;1;1
33;4;2;1;1
18;21;2;1;1
28;2;4;1;1
6;16;6;1;1
25;2;4;1;1
25;25;3;1;1
18;28;1;1;1
41;6;5;1;1
18;24;3;1;1
18;2;3;1;2
25;3;6;1;1
18;8;6;1;1
25;3;3;1;1
6;19;5;1;1
11;20;6;3;1
18;17;2;4;1
36;5;4;1;1
18;29;5;1;1
13;25;7;1;1
18;19;5;2;1
24;31;3;1;1
13;26;1;2;1
18;19;5;1;1
38;22;3;1;1
24;8;8;1;1
18;30;3;1;1
24;24;3;1;1
6;7;4;1;1
24;19;1;1;1
24;13;1;2;1
24;4;3;1;1
11;18;6;1;1
24;24;4;1;1
18;14;1;1;1
25;17;8;1;1
18;22;6;1;1
35;2;1;1;1
13;21;5;2;1
13;20;6;2;1
24;29;4;2;1
13;10;7;1;1
13;5;1;1;1
25;14;1;1;1
13;23;3;2;1
24;7;5;1;1
35;12;3;1;1
18;31;3;1;2
13;29;7;2;1
18;20;4;1;1
25;14;5;1;1
25;2;2;1;1
18;24;3;1;1
36;9;7;1;1
18;11;6;1;1
13;28;3;1;1
24;19;3;1;1
25;18;1;1;1
18;15;8;1;1
18;22;1;1;1
18;6;8;1;2
36;7;6;1;1
63;23;2;1;1
25;26;7;1;1
36;15;3;1;1
13;26;4;2;1
18;23;6;1;1
18;7;2;1;3
13;20;4;1;1
24;19;7;2;1
13;24;3;2;1
38;2;7;1;1
13;6;7;1;1
13;16;8;2;1
13;27;7;1;1
18;11;2;1;1
