id_acidente_tip;dia;mes;qt_acidentes;id_risco
29;9;7;1;1
24;20;7;1;1
11;15;9;1;1
19;28;2;1;2
24;26;3;1;1
24;6;5;1;1
13;9;10;1;1
24;26;11;2;1
13;20;12;1;1
24;2;6;1;1
24;1;2;1;1
13;29;6;2;1
13;6;9;1;1
24;27;9;1;1
19;14;8;2;1
13;12;12;1;1
13;22;12;1;1
19;22;12;1;1
25;5;5;1;1
29;10;7;1;2
13;29;11;1;1
24;6;1;1;1
19;27;1;1;2
24;3;5;1;1
24;6;6;1;1
13;11;10;2;1
24;17;1;1;1
19;17;5;1;2
29;13;5;1;1
13;16;5;1;1
13;31;5;1;1
13;15;11;1;1
13;27;11;2;1
19;27;3;1;1
24;20;11;2;2
19;11;1;1;1
24;17;9;1;1
13;25;6;2;1
18;5;10;1;1
19;9;10;2;3
24;4;1;1;1
19;8;9;1;3
19;25;10;1;2
24;12;8;4;1
19;24;8;3;3
19;29;9;1;3
18;17;10;1;1
29;30;4;1;1
19;30;1;1;3
11;12;2;2;1
6;22;3;1;2
19;4;4;1;3
24;5;11;1;1
19;25;1;1;2
24;22;6;2;1
25;25;9;1;3
24;24;11;1;1
29;2;1;1;1
19;15;2;2;1
19;30;11;1;3
13;4;1;1;1
13;24;2;1;1
30;17;7;1;3
25;23;8;1;1
29;5;9;1;1
19;27;9;1;3
13;10;1;1;1
19;12;3;1;1
19;15;6;1;1
13;4;8;1;1
11;29;9;2;1
19;31;5;1;3
28;8;6;1;1
13;12;8;2;1
35;16;9;1;2
13;11;12;2;1
24;28;12;2;1
24;2;1;2;1
13;20;1;1;1
24;28;2;3;1
19;16;6;1;1
18;30;9;1;1
13;16;1;1;1
29;22;3;1;1
29;13;2;1;1
19;24;9;2;2
29;5;11;2;1
24;12;1;1;1
19;22;6;4;3
19;3;12;1;3
29;15;2;1;1
24;15;6;1;2
13;20;7;1;1
13;14;8;1;1
47;18;11;1;1
19;8;12;1;3
19;30;7;1;1
18;3;2;1;1
13;3;2;1;1
13;25;6;1;2
11;28;9;1;2
19;15;10;1;3
13;16;10;1;1
19;27;11;1;2
13;25;9;1;1
30;16;12;1;1
29;14;1;1;1
24;14;6;1;1
13;7;1;1;1
11;18;10;1;1
19;11;4;2;3
24;5;2;1;1
24;10;3;1;1
29;13;6;1;1
18;17;7;1;1
13;8;8;2;1
19;12;9;2;1
24;2;10;1;1
19;17;2;1;1
19;20;2;2;3
28;7;8;1;2
18;23;3;1;1
24;29;6;1;1
24;24;1;1;1
13;10;3;1;2
13;10;3;2;1
13;16;12;1;1
18;22;3;1;1
13;15;8;1;1
24;26;10;2;1
13;13;2;1;1
19;13;2;1;1
29;14;3;1;1
19;31;3;1;3
11;25;8;2;2
18;25;10;1;1
24;17;9;2;1
30;7;2;1;1
13;30;11;1;1
13;19;12;1;1
24;9;10;1;1
24;25;10;1;1
13;22;8;1;1
19;14;11;1;3
19;31;8;1;2
19;22;7;1;1
13;14;8;1;1
19;24;12;1;2
24;11;1;1;1
28;10;3;1;1
19;2;6;1;2
24;15;12;1;1
19;27;12;2;1
29;5;1;1;1
13;25;4;2;1
19;18;6;1;1
13;5;5;2;1
6;19;9;1;2
13;16;10;1;1
24;20;1;1;1
30;20;1;3;2
24;20;1;1;1
24;16;2;1;1
24;7;9;1;1
13;19;1;1;1
13;26;2;1;1
28;1;4;2;3
30;16;6;1;2
29;4;5;1;1
24;17;1;1;1
30;17;9;1;2
19;3;5;1;2
13;3;10;1;1
19;3;10;1;1
13;2;8;2;1
13;21;1;1;2
13;14;1;1;1
24;27;12;2;1
24;30;5;1;1
18;21;7;1;1
29;15;3;1;1
13;14;7;1;1
13;11;1;1;1
13;28;1;1;1
11;29;1;2;2
45;31;5;2;1
24;19;1;1;1
31;11;12;1;1
30;14;12;2;1
13;20;9;2;1
28;12;10;3;1
13;13;8;2;1
29;30;8;1;1
13;11;2;1;1
13;9;2;2;1
33;5;5;2;1
13;10;3;2;1
13;19;11;1;1
19;29;6;2;1
13;22;7;1;2
24;3;3;1;1
19;8;8;1;3
29;27;9;1;1
24;12;4;1;1
11;25;9;1;1
29;22;10;1;1
19;15;10;2;1
19;14;12;1;2
24;19;5;1;1
29;11;6;1;1
24;6;8;2;2
27;13;10;1;1
13;13;1;2;1
18;15;3;1;1
13;12;5;1;1
29;24;4;1;1
13;10;10;2;2
19;7;2;1;3
24;12;2;2;1
13;22;3;1;1
24;1;7;1;1
13;22;8;1;1
11;9;12;2;1
13;12;1;2;1
24;27;2;2;1
21;26;11;1;1
13;10;3;1;2
13;6;6;2;2
24;31;10;1;1
18;31;10;1;2
24;5;11;1;1
13;22;3;2;1
13;25;7;1;1
24;27;7;1;1
29;8;2;1;2
18;23;2;1;1
13;26;2;1;1
24;14;10;1;1
25;19;10;1;1
11;18;2;1;2
13;17;7;1;1
6;4;9;1;1
13;8;12;1;1
13;6;4;1;1
24;30;9;1;1
19;17;2;1;2
25;16;6;1;1
24;5;9;1;1
19;19;7;2;2
13;25;10;1;1
29;10;8;1;1
37;17;8;1;1
19;19;8;1;1
13;1;11;1;2
13;10;2;1;1
13;24;4;1;1
31;19;5;2;3
21;12;1;1;1
24;5;5;2;1
24;2;10;1;2
29;16;10;1;1
19;6;11;2;1
11;11;11;2;1
19;25;1;1;3
21;17;5;1;1
24;17;5;1;1
24;8;11;1;1
21;24;11;1;1
30;11;12;1;2
24;26;5;2;1
30;17;6;1;1
24;4;10;1;2
24;20;11;1;1
30;22;3;1;1
13;28;10;1;1
19;27;1;2;1
13;21;3;2;1
24;15;10;1;1
13;16;12;1;2
28;24;6;1;1
13;22;8;2;1
13;14;10;2;1
29;20;4;1;1
24;22;10;1;1
24;29;12;2;1
24;17;1;1;1
24;29;1;2;1
19;30;5;1;2
13;26;9;2;1
13;28;5;2;1
19;28;5;2;1
29;27;8;1;1
13;22;3;1;2
11;19;6;1;1
21;12;12;1;1
24;8;6;1;2
24;13;9;1;1
24;28;9;1;1
24;9;10;1;1
13;29;10;1;1
29;7;3;1;1
29;24;6;1;1
13;10;1;2;1
28;5;2;1;3
13;18;4;2;1
29;16;2;1;1
24;5;8;2;1
13;18;5;1;1
19;3;6;1;3
13;20;5;2;1
47;5;7;1;1
29;1;10;1;1
29;30;12;1;1
19;25;5;1;3
19;16;10;1;1
13;28;4;1;1
18;19;6;1;2
11;17;7;2;1
13;26;9;1;1
19;6;11;2;3
24;26;5;1;1
24;25;3;1;1
18;6;11;1;1
28;16;3;1;3
30;9;6;1;2
24;8;7;1;1
24;15;4;2;1
13;14;10;1;1
19;31;12;1;3
13;26;5;1;1
19;14;5;2;3
19;24;11;1;2
30;3;6;1;1
29;6;7;1;1
13;3;2;2;1
24;27;5;1;1
13;13;12;3;2
29;6;1;1;1
13;30;5;1;1
18;25;8;1;1
19;5;9;1;2
19;17;2;1;3
24;29;4;1;1
24;25;8;2;1
29;4;1;1;1
19;9;9;3;1
13;18;1;1;1
19;28;2;2;3
47;4;5;1;1
13;13;9;2;1
19;25;8;1;2
24;28;1;2;1
80;25;2;1;1
13;6;3;2;1
80;21;5;1;1
24;25;5;1;1
80;11;6;1;1
13;24;6;1;1
13;1;7;2;1
19;8;7;1;3
24;8;7;1;1
13;27;7;1;1
13;25;8;1;1
80;10;9;1;1
13;14;9;1;1
13;21;10;2;1
80;5;11;1;1
13;9;11;1;1
80;14;11;1;1
13;25;11;2;1
80;4;12;1;1
13;8;1;1;1
24;24;1;1;1
13;29;1;1;1
38;3;2;1;1
35;9;2;1;1
13;14;2;1;1
13;21;2;1;1
13;23;2;2;1
13;6;5;1;1
13;22;5;1;1
44;2;6;1;1
13;11;6;2;1
13;28;6;1;1
38;23;8;1;1
13;5;9;2;2
13;23;9;1;1
13;29;9;2;1
13;1;10;2;1
24;10;10;1;1
35;21;10;1;1
13;1;11;1;1
13;21;11;2;1
35;6;12;1;1
24;23;12;1;1
24;27;12;1;1
13;21;2;1;1
13;1;3;1;1
13;11;3;1;1
13;31;3;1;1
13;17;4;1;1
13;6;5;1;1
13;15;5;2;1
13;26;5;1;1
13;10;7;1;1
38;24;7;1;1
24;31;8;1;1
18;1;9;1;1
24;3;9;1;1
13;17;9;1;1
13;19;10;1;1
13;20;10;1;1
13;7;11;1;1
13;13;11;1;1
13;13;11;1;1
13;13;11;2;1
13;14;12;1;1
13;14;12;1;1
13;27;2;1;1
13;24;3;1;1
24;4;4;1;1
25;17;6;1;1
13;19;6;1;1
13;21;6;1;1
24;31;7;2;1
13;8;8;2;1
13;20;8;1;1
24;12;9;1;1
13;24;9;1;1
13;7;11;1;1
13;19;11;1;1
13;30;11;1;1
13;12;12;2;1
13;18;12;1;1
24;18;12;1;1
13;15;1;1;1
13;16;1;1;1
13;28;1;2;1
13;29;1;2;1
24;13;2;1;1
13;22;2;1;1
13;22;4;2;1
13;26;4;1;1
29;15;5;1;1
13;23;5;2;1
13;10;6;1;1
13;30;6;2;1
13;31;7;1;1
13;22;8;1;1
13;20;9;1;1
13;28;9;1;1
13;30;9;2;1
11;2;11;1;1
13;6;11;2;1
13;10;12;2;1
13;27;12;2;1
13;29;12;1;1
13;20;1;1;1
13;21;1;1;1
24;25;1;1;1
13;4;2;2;1
38;2;3;1;1
13;1;4;1;1
13;21;5;1;1
13;8;7;1;1
13;17;7;2;2
25;11;8;1;1
13;1;9;1;1
13;4;12;1;1
13;22;12;1;1
19;29;12;2;1
13;17;2;1;1
13;11;8;1;1
11;22;1;1;1
28;6;1;1;1
11;3;5;2;1
13;13;6;1;1
24;13;7;1;1
35;2;8;1;1
13;22;10;1;1
13;5;5;2;1
13;16;12;1;1
29;15;6;1;2
11;19;11;1;1
24;6;12;1;1
28;13;2;1;3
19;11;12;1;3
19;26;1;5;1
13;31;5;1;1
29;24;8;1;1
30;7;9;1;2
13;2;10;1;1
13;1;4;2;1
29;13;9;1;1
24;2;12;2;1
19;21;11;1;3
29;30;4;1;1
6;24;9;1;1
25;8;11;1;1
13;16;12;1;1
24;25;2;1;2
24;11;3;1;1
24;6;10;1;1
29;26;3;1;1
24;31;5;2;1
24;2;6;1;2
19;6;6;1;1
13;10;11;1;1
13;17;11;1;2
19;14;10;1;1
24;11;4;1;3
13;15;4;2;1
24;18;4;1;1
30;26;8;2;1
13;8;11;1;1
13;21;7;1;1
13;3;12;1;1
13;21;12;2;2
13;5;9;1;2
13;7;12;1;1
24;19;1;1;1
13;11;3;1;1
24;13;8;1;2
13;16;2;1;1
13;7;3;1;1
30;2;10;1;1
19;26;10;1;3
19;5;11;1;2
13;14;11;2;1
13;20;12;1;1
19;8;2;1;2
24;22;2;1;1
11;18;4;1;1
24;27;11;1;1
30;12;5;1;1
11;1;8;2;2
19;21;3;1;3
13;21;1;1;1
24;21;10;1;1
24;19;11;1;1
30;30;4;1;2
29;29;5;1;1
24;4;10;2;1
18;4;10;2;2
13;25;11;1;1
19;21;4;1;2
19;9;11;1;1
13;23;11;2;1
24;19;6;1;1
13;19;7;1;1
13;6;10;2;1
13;10;2;1;1
19;22;9;1;3
21;14;10;1;1
13;8;11;1;3
19;4;3;2;2
24;9;3;2;1
24;11;3;1;1
24;6;5;2;3
30;26;6;1;2
30;20;9;1;1
30;2;10;1;1
24;7;10;1;1
19;19;10;2;1
24;13;11;1;1
24;23;11;1;1
11;10;2;2;1
24;29;11;1;1
13;21;3;1;1
30;29;6;1;1
30;19;7;1;2
30;5;8;1;2
19;9;8;1;2
31;20;10;1;3
30;22;1;2;1
30;13;3;1;1
13;30;3;1;1
30;5;5;1;1
24;10;5;1;1
30;8;7;1;2
11;25;10;1;1
24;5;11;1;3
24;13;11;1;1
30;2;1;1;1
13;31;1;2;1
19;28;3;1;1
30;28;5;1;1
30;25;6;1;3
21;4;11;1;1
30;24;1;1;3
30;16;4;1;3
13;20;8;2;1
30;22;8;2;3
30;17;2;1;2
19;6;3;1;2
18;17;3;1;1
13;21;5;2;1
24;22;5;1;1
30;8;6;1;1
85;26;8;2;1
30;28;8;1;2
24;21;9;1;1
24;6;10;1;1
19;10;10;1;3
24;16;10;1;3
13;11;12;1;1
24;11;1;1;1
24;17;6;1;1
13;19;6;1;2
13;8;8;1;1
13;29;9;1;2
13;14;2;1;1
19;1;3;2;1
24;3;5;2;1
13;30;5;1;1
19;12;6;1;1
24;6;8;1;1
13;29;8;2;1
19;21;9;4;2
18;21;9;1;1
18;6;11;1;1
24;12;11;1;1
29;13;11;1;1
18;7;12;1;1
13;11;1;1;1
13;8;2;1;1
24;8;2;1;1
13;27;2;2;1
19;29;3;1;3
13;1;4;2;1
13;17;5;1;1
13;19;7;1;1
19;13;12;1;2
25;8;3;1;1
24;26;3;3;1
19;28;6;1;1
13;10;1;1;1
18;31;1;1;1
13;22;2;1;1
13;11;3;1;1
13;21;7;1;1
19;4;8;1;2
18;27;10;1;1
24;29;10;1;1
29;1;11;1;1
18;22;12;1;1
13;28;11;2;1
13;15;12;1;1
13;15;12;1;1
13;3;1;1;1
13;1;3;3;1
24;7;5;2;1
30;18;7;1;2
24;23;10;1;1
18;9;11;1;1
13;29;11;1;1
18;6;12;1;1
24;27;3;1;1
30;30;3;1;1
13;11;5;2;2
24;13;6;1;1
24;20;9;2;1
35;7;1;1;2
29;27;3;1;1
13;19;12;1;1
24;13;1;1;1
24;4;3;1;1
13;28;3;1;1
37;7;11;1;2
18;15;11;1;1
24;3;1;1;1
24;18;1;1;1
24;31;1;1;1
18;1;2;1;2
24;7;2;1;1
24;30;5;1;1
24;5;10;1;1
24;20;10;1;1
18;13;1;1;2
13;16;1;1;1
24;16;2;1;1
13;23;4;1;1
25;2;8;1;1
24;5;8;2;1
24;28;9;1;1
24;13;10;2;1
24;28;11;1;1
24;4;1;1;1
13;10;1;2;1
11;14;8;1;1
11;7;10;1;1
13;7;10;1;1
11;16;10;1;1
25;15;2;1;1
24;27;2;1;1
24;20;3;3;1
24;22;3;2;1
25;8;4;1;1
25;28;4;1;1
24;15;6;1;1
25;26;7;1;1
19;7;8;1;2
25;7;11;1;1
29;19;3;1;1
24;20;3;1;1
25;11;5;1;1
18;30;5;1;1
28;5;6;1;1
11;23;12;1;1
24;19;2;1;1
24;15;4;2;1
24;1;2;1;1
25;13;1;1;1
24;7;11;2;2
24;7;3;1;1
13;6;9;1;1
13;14;11;2;1
13;17;11;3;1
24;17;4;1;1
18;18;6;1;1
13;16;7;2;1
24;10;11;1;1
28;14;12;1;1
24;21;1;1;1
13;21;2;1;1
24;14;4;1;1
11;15;12;1;1
24;24;8;2;1
13;10;3;1;1
29;8;9;1;1
24;5;10;2;1
6;2;6;1;1
24;12;11;1;1
18;18;4;1;1
13;5;8;1;2
13;31;3;1;1
24;21;5;1;1
24;27;6;1;1
24;15;9;1;1
13;27;9;1;2
24;14;2;1;1
24;12;3;1;1
13;15;6;2;1
24;1;9;1;1
21;19;9;1;1
24;26;9;1;1
6;15;10;1;2
13;7;12;2;1
24;30;1;1;1
24;23;3;1;1
24;26;3;1;1
13;8;4;1;1
13;18;4;1;1
13;25;4;1;1
13;13;7;1;1
24;22;8;1;1
24;24;8;1;3
24;9;10;1;1
29;13;10;1;3
24;22;10;1;1
13;31;10;1;1
13;21;11;1;1
13;24;11;1;1
18;1;3;1;1
24;18;3;1;1
13;1;4;1;1
29;31;5;1;1
18;17;6;1;1
24;13;7;1;1
13;17;7;1;1
13;22;8;1;1
25;3;3;1;1
13;7;4;1;2
24;17;12;1;1
29;22;12;1;1
24;11;1;1;1
28;13;5;1;2
47;15;12;2;1
18;2;4;1;1
6;23;4;1;1
6;25;7;1;1
29;3;8;1;1
18;21;9;1;1
25;11;1;1;1
13;1;4;1;1
29;11;12;1;1
13;12;4;2;1
13;14;11;1;1
29;8;8;1;1
13;18;10;2;1
24;9;1;1;1
24;9;2;1;1
11;4;11;1;1
13;11;3;1;1
13;19;6;1;2
11;6;8;1;1
29;7;8;1;1
24;12;9;1;1
13;13;10;1;1
19;8;10;1;3
31;3;5;1;2
21;29;7;1;1
13;26;10;1;1
21;13;2;1;1
13;22;10;1;1
24;2;1;1;1
13;13;2;1;1
13;26;2;1;2
13;24;11;1;1
13;23;2;2;2
13;24;2;1;1
24;5;5;1;1
47;14;12;2;1
24;24;1;1;2
24;7;2;1;1
37;29;2;1;2
24;24;4;1;1
13;15;6;1;1
24;3;8;1;1
24;30;1;1;1
13;8;2;1;1
13;23;7;1;1
13;23;10;1;1
13;14;11;1;3
13;12;1;1;3
13;26;3;1;1
13;29;4;1;1
30;11;7;1;1
24;6;10;1;2
24;12;10;1;1
24;16;3;1;1
24;16;7;2;1
30;11;10;1;1
13;14;10;1;1
13;5;12;2;1
24;21;12;1;1
24;7;12;1;1
24;12;2;1;1
13;16;1;1;2
29;12;11;1;1
13;14;4;1;1
21;6;7;1;1
29;27;12;1;1
13;6;8;1;2
21;22;1;1;1
13;19;6;1;1
24;19;9;1;1
29;14;9;1;1
24;23;9;1;1
29;15;12;1;1
18;22;5;1;1
11;22;5;1;2
18;7;8;1;1
24;6;1;1;2
29;24;5;1;1
29;26;9;1;1
29;14;4;1;1
13;19;10;1;1
24;17;12;1;1
24;15;2;1;1
24;17;12;1;1
29;15;9;1;1
24;6;8;1;1
13;23;8;1;1
24;23;1;1;1
24;2;3;1;1
30;22;5;1;1
24;2;7;1;1
21;12;7;1;1
13;13;11;1;3
11;3;2;1;1
24;6;4;2;2
21;26;8;1;1
13;3;12;1;2
29;13;6;1;1
13;26;8;1;1
13;16;9;1;1
24;17;9;1;1
13;18;2;2;1
21;22;9;1;1
24;2;10;2;1
13;4;8;1;1
13;3;11;1;2
21;28;11;1;1
28;27;5;2;1
21;8;11;1;1
24;18;11;1;1
24;26;3;1;1
13;30;4;1;1
13;15;11;1;1
21;29;12;1;1
19;4;2;2;1
24;12;8;2;1
13;24;8;2;1
21;16;2;1;1
28;2;3;2;1
13;6;10;1;1
24;3;5;1;1
13;3;5;1;1
13;6;8;2;1
21;13;3;1;1
24;18;1;1;1
21;29;5;1;1
13;29;5;1;1
21;1;12;1;1
29;7;6;1;1
35;2;8;2;1
24;5;11;1;1
24;5;11;1;1
29;30;11;1;1
18;15;2;1;1
24;4;6;1;2
24;17;7;2;1
13;17;10;1;1
18;17;10;1;2
24;21;11;1;2
18;7;1;1;1
30;8;1;1;1
29;1;2;1;1
29;18;9;1;1
24;25;9;1;1
13;19;10;1;2
13;8;6;2;1
24;5;11;1;1
13;25;10;1;1
21;15;12;1;1
13;22;1;1;1
30;9;4;1;3
47;1;5;1;1
13;1;5;1;1
24;2;7;1;1
24;29;8;1;1
24;5;10;1;1
13;4;3;2;3
24;22;9;1;1
24;27;5;1;1
13;4;8;1;1
13;30;9;1;1
13;14;3;1;1
13;14;3;1;1
29;9;5;1;1
13;22;11;2;1
13;16;2;1;2
24;22;2;1;1
29;11;5;1;1
13;31;5;2;1
29;21;9;1;1
13;20;2;2;1
13;7;5;1;1
13;8;5;2;1
29;27;8;1;1
18;18;12;1;1
24;14;2;1;1
24;5;5;1;1
13;18;9;1;1
24;22;10;1;1
19;15;3;1;3
13;28;9;1;1
13;4;2;1;1
24;27;10;1;1
24;27;3;1;1
13;2;5;2;1
37;10;1;1;2
31;7;9;1;3
18;13;12;1;1
24;17;1;1;1
13;11;8;1;1
13;19;1;2;3
13;11;2;1;2
13;15;3;1;1
30;6;6;1;1
24;16;6;1;1
30;10;5;2;2
13;31;10;1;1
19;28;12;1;1
24;12;4;2;1
24;9;8;1;1
31;20;12;1;2
24;26;6;1;1
29;30;7;1;1
29;21;11;1;1
21;10;5;1;1
13;28;2;2;1
29;9;11;1;2
24;15;3;1;1
21;28;9;1;1
13;10;10;2;1
13;5;11;2;1
24;13;11;1;1
18;8;4;1;1
32;30;6;1;1
29;2;12;1;1
13;6;1;1;1
24;7;4;1;1
13;23;9;1;2
13;18;10;2;1
31;24;6;1;3
24;31;10;1;1
13;20;11;1;1
13;9;1;2;1
24;20;7;1;2
13;9;11;1;1
13;19;12;1;1
13;18;6;1;1
13;13;10;2;1
30;21;12;1;2
13;25;10;1;1
19;16;11;1;1
6;27;12;1;2
11;18;2;2;1
24;2;5;2;1
18;22;5;1;1
24;31;5;1;1
18;20;6;1;1
24;31;8;1;1
29;3;4;1;2
18;31;10;1;2
24;24;11;1;1
29;21;3;1;1
25;9;4;1;1
24;31;5;1;1
24;28;8;1;1
24;5;1;1;1
24;18;1;1;1
18;14;2;1;1
29;12;3;1;1
24;22;4;1;1
24;30;4;1;1
24;3;5;1;1
13;3;5;1;1
24;13;5;1;1
24;25;5;1;1
30;3;7;1;1
13;26;8;1;1
13;20;9;1;1
27;16;3;1;2
13;12;8;1;1
13;27;8;1;1
25;14;9;1;1
13;28;9;1;1
29;19;11;1;2
13;13;2;1;2
35;16;2;1;1
30;6;6;1;1
13;24;7;1;1
24;16;8;1;1
13;13;9;1;1
13;14;9;2;1
25;26;11;1;1
18;15;12;1;1
24;14;3;1;1
24;19;9;1;1
13;27;9;1;1
13;28;10;1;1
13;20;11;1;2
13;24;11;1;2
13;30;1;1;1
29;24;4;1;1
13;13;5;1;1
24;25;7;2;1
11;1;11;1;2
24;26;1;1;2
24;11;2;1;1
24;2;7;1;1
13;4;8;1;1
18;5;10;1;1
25;22;11;1;2
13;22;11;1;1
24;28;12;1;1
24;16;5;1;1
13;25;5;1;1
13;27;5;1;1
24;18;7;1;1
11;23;9;2;1
24;22;10;1;1
13;24;6;2;2
13;21;10;2;1
13;23;1;1;1
25;13;2;1;1
13;10;4;1;1
31;16;4;1;2
24;4;8;1;1
29;4;8;1;1
24;20;9;2;1
13;10;11;1;1
6;23;1;1;1
13;9;2;1;1
24;13;4;1;1
13;7;11;1;1
24;6;12;1;1
13;2;1;1;1
13;15;1;1;1
24;22;2;1;1
13;11;4;2;1
24;26;4;1;1
13;3;6;1;1
24;12;8;1;1
13;17;11;1;2
24;16;3;1;1
11;7;8;2;1
24;29;8;1;1
13;23;10;2;1
28;15;4;1;1
13;30;9;1;2
29;4;11;1;1
24;16;3;1;1
24;26;12;2;1
13;28;1;1;1
25;28;5;1;1
13;21;7;1;1
18;19;9;1;1
13;10;1;1;1
30;12;4;1;1
13;12;6;2;3
13;4;7;1;1
35;16;8;1;1
11;7;10;2;1
29;14;11;1;1
13;22;11;1;1
24;2;1;1;1
11;14;2;3;1
13;6;3;1;1
13;9;4;1;1
24;29;4;1;1
29;16;5;1;1
24;11;6;1;1
13;6;9;1;1
13;19;9;1;1
13;23;1;1;1
18;15;7;1;1
24;20;8;1;1
25;25;8;1;1
30;22;1;1;1
30;17;5;1;1
13;25;8;2;2
13;26;8;2;1
24;9;6;1;1
47;11;8;1;1
24;26;8;1;1
24;18;9;1;1
13;27;10;2;3
13;25;11;3;1
13;27;11;2;1
13;23;12;1;1
24;9;2;1;1
25;13;2;1;1
24;11;3;1;1
13;31;5;1;1
11;31;5;2;1
13;7;11;1;1
29;13;12;1;2
24;19;12;1;1
11;23;1;1;1
18;13;4;1;1
24;20;8;1;1
11;4;9;2;1
24;6;9;1;1
24;4;10;1;1
24;21;10;1;1
11;7;11;1;1
13;18;12;1;1
24;21;12;2;1
24;8;3;1;1
24;26;3;1;1
13;6;5;1;1
25;24;6;1;1
25;30;10;1;1
19;1;11;1;3
25;9;11;1;1
11;12;11;2;1
13;10;12;2;1
13;4;3;2;1
25;10;7;1;1
13;5;9;1;2
24;28;1;1;1
24;18;2;1;1
28;26;2;1;2
29;17;3;1;2
31;6;8;1;2
47;17;8;1;1
24;26;10;1;1
11;29;11;1;1
24;21;1;1;1
13;17;3;1;1
24;26;1;1;1
13;20;3;2;1
24;8;5;2;1
13;3;1;1;1
21;9;2;1;1
24;20;3;2;1
13;27;6;1;1
13;3;7;1;1
13;26;7;1;1
24;19;9;2;1
13;23;11;1;2
25;26;11;1;1
24;9;1;1;1
29;6;2;1;1
24;13;2;1;1
13;3;7;1;1
13;26;9;1;1
24;27;9;1;1
11;8;10;2;2
24;9;12;1;1
24;11;12;1;1
13;20;4;1;1
40;26;5;1;2
18;14;6;1;1
24;10;7;1;1
13;16;12;2;1
13;12;2;1;1
29;8;4;1;1
25;8;4;1;1
24;7;5;1;1
6;9;7;1;2
13;22;7;1;1
37;11;8;1;3
24;21;8;1;1
24;21;8;1;1
13;22;9;1;1
24;3;11;1;1
11;14;1;2;1
6;17;1;1;1
24;20;2;1;2
29;17;3;1;3
40;12;5;1;3
11;31;5;2;1
13;21;6;2;1
13;1;8;1;1
24;21;10;1;1
13;16;1;1;1
13;21;1;2;3
24;13;2;1;1
13;17;2;2;1
13;19;5;1;1
18;28;7;1;1
13;12;3;1;2
13;27;6;1;1
24;25;12;1;1
13;13;5;1;1
24;18;11;1;1
13;4;2;1;2
24;31;7;1;1
13;1;8;2;1
21;9;11;1;1
24;3;3;1;1
13;12;3;1;1
24;21;7;1;1
24;22;7;1;1
13;16;9;2;3
24;16;9;1;1
19;4;11;1;1
11;4;11;1;1
13;8;11;1;2
13;28;11;1;1
24;16;12;1;1
24;22;12;2;1
29;3;1;1;1
13;4;1;1;1
24;18;3;2;1
13;26;5;1;1
29;1;9;1;1
13;28;9;1;1
24;5;12;1;1
13;10;12;1;2
24;30;3;2;1
13;22;10;1;1
13;11;12;1;2
13;13;12;2;1
13;8;3;1;1
24;9;3;1;1
24;30;3;1;1
24;27;4;1;1
13;16;8;1;1
13;23;8;1;1
18;4;10;1;2
13;23;1;1;1
11;2;4;1;1
24;10;7;1;1
13;10;1;1;1
24;26;5;1;1
28;27;5;1;1
13;27;5;2;1
11;29;5;1;1
24;11;6;1;1
28;11;7;1;1
13;7;10;1;1
29;29;7;1;1
24;22;9;1;1
13;6;12;1;1
24;9;12;2;1
13;30;12;1;1
13;7;1;1;1
13;9;2;1;1
47;18;3;1;1
13;12;8;1;1
13;6;9;1;1
13;6;9;1;1
11;9;2;1;1
24;9;2;1;1
11;14;8;4;1
24;11;9;1;1
13;28;2;1;1
24;13;7;1;1
24;17;1;1;1
24;20;8;1;1
24;26;11;1;1
11;4;2;1;2
29;26;2;1;1
25;2;7;1;2
13;16;7;1;1
11;12;11;1;1
13;26;11;1;1
13;6;12;3;1
13;13;12;2;1
13;17;12;1;1
13;4;1;1;1
19;19;3;1;2
13;5;9;1;1
13;18;2;1;1
24;20;10;1;1
13;1;3;2;1
11;17;4;1;1
13;23;4;1;1
13;31;8;1;1
13;17;3;1;1
13;30;9;1;1
21;3;11;1;1
29;23;12;1;1
24;4;2;1;1
49;9;2;1;1
24;18;5;1;1
24;20;8;1;2
24;22;10;1;1
13;4;2;1;1
13;17;2;1;1
29;5;5;1;1
13;16;7;1;1
21;20;7;1;1
24;20;7;1;1
24;12;9;1;1
24;25;10;1;1
24;22;11;1;1
25;22;11;1;1
13;11;2;1;1
13;19;3;1;1
13;5;9;2;2
29;5;11;1;1
24;29;11;1;1
29;15;12;2;1
24;22;12;1;1
13;28;12;2;1
24;13;3;1;1
24;20;4;1;1
13;16;7;1;1
13;17;7;1;1
13;9;8;2;1
24;5;1;1;1
13;7;10;1;1
13;1;5;1;1
18;26;5;1;2
13;13;6;1;1
11;19;7;1;1
25;21;8;1;1
24;5;1;1;2
13;21;1;2;1
18;6;2;1;2
25;8;5;1;1
13;11;6;1;1
24;17;6;1;1
13;1;7;1;2
24;4;8;1;1
13;17;8;1;1
24;18;9;1;2
18;7;11;1;1
18;10;11;1;2
24;22;11;1;1
24;6;12;1;1
24;11;12;1;1
29;31;12;1;1
24;16;1;1;1
11;22;2;2;1
24;21;5;1;1
18;29;6;1;1
6;3;8;1;2
24;3;8;1;1
33;4;8;1;1
13;9;8;1;1
18;1;9;1;1
13;10;9;1;1
18;14;9;1;1
13;18;9;1;1
24;19;10;1;1
24;25;11;1;1
6;6;12;1;1
13;7;12;1;1
28;15;12;2;1
