dia;mes;qt_acidentes;id_acidente_tip;id_risco
22;4;1;33;1
23;4;1;273;1
23;4;1;117;1
23;4;1;117;1
24;4;1;33;1
24;4;1;4;2
24;4;1;119;1
25;4;1;4;1
25;4;1;7;3
25;4;1;4;1
26;4;1;4;1
26;4;1;117;1
26;4;1;273;1
27;4;1;117;3
28;4;1;4;1
28;4;1;33;1
28;4;1;117;1
28;4;1;4;2
29;4;1;4;1
29;4;1;4;1
29;4;2;117;1
29;4;2;33;1
29;4;1;4;1
30;4;1;4;1
30;4;1;4;1
30;4;1;126;1
30;4;1;4;1
30;4;1;33;1
1;5;1;63;1
1;5;1;4;1
1;5;1;117;3
1;5;1;127;1
1;5;1;33;2
2;5;1;63;1
2;5;1;117;1
2;5;1;119;3
2;5;1;33;1
4;5;1;117;1
4;5;2;4;1
4;5;1;4;1
4;5;1;119;1
4;5;1;119;1
5;5;1;33;1
5;5;1;117;1
5;5;1;117;1
5;5;2;117;1
5;5;1;119;1
5;5;1;33;1
5;5;1;33;1
5;5;1;33;1
6;5;1;4;1
6;5;2;117;1
6;5;1;119;1
6;5;1;6;1
6;5;1;33;1
6;5;1;117;1
6;5;1;33;1
6;5;1;33;1
6;5;1;33;1
6;5;1;33;2
6;5;1;273;1
6;5;1;117;1
6;5;1;33;1
7;5;1;4;1
7;5;2;4;2
7;5;1;33;1
7;5;1;117;1
7;5;1;119;1
7;5;1;117;1
7;5;1;127;1
7;5;1;119;1
8;5;1;119;1
8;5;1;4;1
8;5;2;4;1
8;5;1;126;1
8;5;1;117;1
8;5;1;120;2
9;5;1;118;3
9;5;1;119;1
11;5;2;4;1
11;5;1;6;1
11;5;1;119;1
11;5;1;4;1
11;5;2;4;1
12;5;1;4;1
13;5;1;4;1
13;5;1;4;3
13;5;1;33;1
13;5;1;4;3
13;5;1;63;1
14;5;1;117;1
14;5;1;4;1
15;5;1;117;1
15;5;1;117;1
15;5;2;4;1
15;5;1;117;2
15;5;1;118;2
15;5;1;33;1
15;5;1;33;1
15;5;1;33;1
18;5;1;117;1
19;5;1;4;1
19;5;1;63;1
19;5;1;119;1
20;5;1;117;1
20;5;1;4;1
20;5;2;7;3
21;5;2;117;1
21;5;1;119;1
21;5;2;7;1
22;5;2;4;1
22;5;1;4;1
22;5;1;118;1
22;5;1;273;1
22;5;2;4;1
22;5;1;117;1
22;5;2;4;1
22;5;1;117;1
23;5;1;273;2
23;5;1;117;3
23;5;3;117;1
24;5;1;7;2
24;5;1;119;1
25;5;1;117;2
26;5;1;119;1
26;5;2;33;1
26;5;1;117;1
26;5;1;119;1
26;5;1;63;1
26;5;1;7;2
27;5;1;33;1
27;5;1;4;1
27;5;1;119;1
28;5;1;4;1
28;5;1;4;1
28;5;2;4;1
29;5;2;4;1
29;5;1;117;1
29;5;1;119;1
29;5;2;4;2
29;5;1;119;1
29;5;1;7;3
29;5;1;117;1
29;5;1;118;1
30;5;1;117;1
30;5;1;4;1
30;5;1;4;2
31;5;1;4;1
31;5;1;6;1
1;6;1;33;1
1;6;1;4;1
1;6;3;119;1
2;6;1;4;1
2;6;2;4;1
2;6;1;119;3
2;6;2;4;2
2;6;1;119;1
2;6;1;117;1
2;6;1;33;1
2;6;1;63;1
2;6;1;4;1
3;6;1;273;1
3;6;1;7;3
3;6;1;117;2
3;6;1;124;1
4;6;1;273;1
5;6;1;120;2
6;6;1;117;1
6;6;1;117;1
7;6;1;63;1
8;6;1;117;3
8;6;2;119;1
8;6;1;4;1
