dia;mes;qt_acidentes;id_acidente_tip;id_risco
20;11;2;54;1
20;11;1;54;1
20;11;1;18;1
20;11;1;18;2
21;11;2;54;1
21;11;1;18;1
21;11;1;63;1
22;11;1;18;1
23;11;1;18;2
23;11;2;54;2
24;11;1;18;1
26;11;1;54;1
27;11;1;57;1
27;11;1;58;2
28;11;1;18;1
28;11;1;18;1
30;11;1;54;1
1;12;1;18;1
1;12;1;55;1
1;12;2;54;1
2;12;1;54;1
2;12;1;57;1
3;12;1;18;1
4;12;1;57;1
4;12;1;54;1
4;12;1;59;3
4;12;2;54;1
4;12;1;59;2
4;12;1;57;1
5;12;1;63;1
5;12;1;18;1
6;12;1;59;3
6;12;1;6;1
7;12;1;18;2
7;12;1;54;1
7;12;2;55;1
7;12;1;54;2
8;12;2;54;1
9;12;1;18;1
9;12;1;18;1
9;12;1;57;1
10;12;1;59;1
11;12;1;54;1
11;12;1;55;1
12;12;1;18;1
14;12;1;244;1
14;12;1;18;1
15;12;1;55;1
16;12;1;56;1
16;12;1;63;1
17;12;1;18;2
17;12;1;56;1
18;12;1;54;1
19;12;1;18;1
20;12;1;18;1
21;12;1;55;1
23;12;1;54;2
24;12;1;54;2
24;12;1;59;3
25;12;1;55;1
27;12;1;55;1
27;12;1;18;1
3;1;1;55;2
6;1;3;18;1
7;1;1;18;1
7;1;2;55;1
7;1;1;54;1
